Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"Burdick 223, N335.87",False,False,False,892786,,Drawings and Prints,1963,Photograph,Actress in flowered dress from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 9/16 × 2 1/16 in. (9 × 5.2 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892786,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.88",False,False,False,892787,,Drawings and Prints,1963,Photograph,Actress leaning on wall in interior setting from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 7/16 × 2 1/8 in. (8.8 × 5.4 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892787,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.89",False,False,False,892788,,Drawings and Prints,1963,Photograph,Actress wearing striped underskirt in outdoor setting from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 7/16 × 2 1/4 in. (8.8 × 5.7 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892788,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.90",False,False,False,892789,,Drawings and Prints,1963,Photograph,Actress seated and leaning on arm from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 3/8 × 2 3/16 in. (8.6 × 5.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892789,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.91",False,False,False,892791,,Drawings and Prints,1963,Photograph,Actress holding up edge of skirt from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 9/16 × 2 3/16 in. (9 × 5.6 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892791,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.92",False,False,False,892792,,Drawings and Prints,1963,Photograph,Actress holding riding crop in outdoor setting from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 7/16 × 2 3/16 in. (8.8 × 5.6 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892792,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.93",False,False,False,892794,,Drawings and Prints,1963,Photograph,Actress in costume with cigarette from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 9/16 × 2 3/16 in. (9 × 5.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892794,,,"Metropolitan Museum of Art, New York, NY",,,
61.623.3,False,False,False,892795,,Drawings and Prints,1961,Print,"Benjamin Edgington, Marquee, Tent, Flag, and Rick Cloth Manufacturer, 2, Duke Street, Southwark, Foot of London Bridge, S.E. (Advertisement)",,,,,,22127010068,Publisher|Printer, | ,"Benjamin Edgington|Chambers and Sons, London","British, 19th century| ", | ,Benjamin Edgington|Chambers and Sons,British|British,1800      |1800      ,1900      |1900      ,|,|,|,1850s (?),1850,1860,Color lithographs,Sheet: 17 in. × 13 3/8 in. (43.2 × 34 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1961",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/892795,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.94",False,False,False,892797,,Drawings and Prints,1963,Photograph,Actress seated and leaning back from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 1/2 × 2 3/16 in. (8.9 × 5.6 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892797,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 223, N335.95",False,False,False,892801,,Drawings and Prints,1963,Photograph,Actress seated on bench wearing dress with stars from Actresses (N335a) issued by S. F. Hess & Company to promote Long Cut Tobacco brands,,,,,,17916,Publisher, ,S.F. Hess & Co., , ,S.F. Hess & Co., ,          ,          ,,,,ca. 1880–99,1875,1900,Photograph,Sheet: 3 7/16 × 2 1/16 in. (8.8 × 5.3 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Photographs|Ephemera,,http://www.metmuseum.org/art/collection/search/892801,,,"Metropolitan Museum of Art, New York, NY",,,
