Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
14.40.912,False,False,True,26911,,Arms and Armor,1914.0,Knife handle (Kozuka),Knife Handle (Kozuka),Japanese,,,,,,,,,,,,,,,,,,19th century,1590,1900,"Copper-silver alloy (shibuichi), gold, silver, copper-gold alloy (shakudō)",L. 3 13/16 in. (9.7 cm); W. 9/16 in. (1.4 cm); thickness 5/16 in. (0.8 cm); Wt. 1.2 oz. (34 g),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Sword Furniture-Kozuka,,http://www.metmuseum.org/art/collection/search/26911,,,"Metropolitan Museum of Art, New York, NY",Men,http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q8441
14.40.913,False,False,True,26912,,Arms and Armor,1914.0,Knife handle (Kozuka),Knife Handle (Kozuka),Japanese,,,,,1260,Maker, ,Iwama Masayoshi,"Japanese, 1764–1837", ,Iwama Masayoshi,Japanese,1764      ,1837      ,,,,dated 1828,1828,1828,"Copper-silver alloy (shibuichi), gold, copper-gold alloy (shakudō)",L. 3 13/16 in. (9.7 cm); W. 9/16 in. (1.4 cm); thickness 1/4 in. (0.6 cm); Wt. 1.2 oz. (34 g),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Sword Furniture-Kozuka,,http://www.metmuseum.org/art/collection/search/26912,,,"Metropolitan Museum of Art, New York, NY",Insects,http://vocab.getty.edu/page/aat/300310470,https://www.wikidata.org/wiki/Q1390
14.40.915,False,False,True,26913,,Arms and Armor,1914.0,Sword guard (Tsuba),Sword Guard (Tsuba),Japanese,,,,,1058,Maker, ,Ishiguro Koreyoshi,"Japanese, active 19th century", ,"Koreyoshi, Ishiguro",Japanese,1801      ,1900      ,,(not assigned),https://www.wikidata.org/wiki/Q58010956,1840–60,1840,1860,"Iron, gold, copper, silver, copper-silver alloy (shibuichi), copper-gold alloy (shakudō)",H. 2 7/8 in. (7.3 cm); W. 2 3/4 in. (7 cm); thickness 5/16 in. (0.8 cm); Wt. 4.5 oz. (127.6 g),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Sword Furniture-Tsuba,,http://www.metmuseum.org/art/collection/search/26913,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506
14.40.916,False,False,True,26914,,Arms and Armor,1914.0,Sword guard (Tsuba),Sword Guard (Tsuba),Japanese,,,,,,,,,,,,,,,,,,early 17th century,1600,1650,"Bronze, copper",Diam. 3 3/8 in. (8.6 cm); thickness 3/16 in. (0.5 cm); Wt. 5.7 oz. (161.6 g),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Sword Furniture-Tsuba,,http://www.metmuseum.org/art/collection/search/26914,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2173,False,False,False,26915,,Arms and Armor,1936.0,Matchlock musket,Matchlock Musket,Tibetan,,,,,,,,,,,,,,,,,,17th–19th century,1601,1900,"Iron, wood, leather, copper, textile",L. 40 in. (101.6 cm); L. of barrel 22 1/4 in. (56.5 cm); Cal. .65 in. (17 mm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Matchlock,,http://www.metmuseum.org/art/collection/search/26915,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2174,False,True,True,26916,378.0,Arms and Armor,1936.0,Matchlock musket (me mda'),Matchlock Musket,Tibetan,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Iron, wood, leather, brass, copper",L. 58 3/4 in. (149.2 cm); L. of barrel 39 1/8 in. (99.4 cm); Cal. .55 in. (14 mm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Matchlock,,http://www.metmuseum.org/art/collection/search/26916,https://www.wikidata.org/wiki/Q116234846,,"Metropolitan Museum of Art, New York, NY",,,
2005.270,False,True,True,26917,,Arms and Armor,2005.0,Helmet,Helmet,Mongolian or Chinese,,,,,,,,,,,,,,,,,,1350–1450,1350,1450,"Iron, gold",H. 7 1/2 in. (19.1 cm); Diam. 8 1/4 in. (21 cm); Wt. 2 lb. 2.4 oz. (969.6 g),"Purchase, Arthur Ochs Sulzberger Gift, 2005",,,,,,,,,,,,Helmets,,http://www.metmuseum.org/art/collection/search/26917,,,"Metropolitan Museum of Art, New York, NY",Dragons,http://vocab.getty.edu/page/aat/300375726,https://www.wikidata.org/wiki/Q7559
36.25.2459a–c,False,False,False,26918,,Arms and Armor,1936.0,Bullet mold and case,Bullet Mold and Case,Tibetan,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Stone, leather, lead, textile","as assembled, H. 1 5/8 in. (4.1 cm); W. 1 3/4 in. (4.5 cm); D. 1 3/8 in. (3.5 cm); Wt. 7.4 oz. (209.8 g)","Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms Accessories,,http://www.metmuseum.org/art/collection/search/26918,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.842a–c,False,False,True,26919,,Arms and Armor,1936.0,"Dagger with sheath, belt, and accessories","Dagger with Sheath, Belt, and Accessories",Tibetan,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Iron, leather, bone, horn, ray skin, copper, silver, textile","L. 15 3/4 in. (40 cm); Wt. of knife 7 oz. (200 g); Wt. of belt, sheath, and accessories 1 lb. 9 oz. (700 g)","Bequest of George C. Stone, 1935",,,,,,,,,,,,Knives,,http://www.metmuseum.org/art/collection/search/26919,,,"Metropolitan Museum of Art, New York, NY",,,
2004.57,False,False,True,26920,,Arms and Armor,2004.0,Engraving,Engraving of Firearms Parts,"French, Strasbourg",,,,,1058,Designer, ,Perrier,"French, Strasbourg, active mid-18th century", ,Perrier,French,1725      ,1775      ,,,,ca. 1750,1725,1775,Ink on paper,18 3/4 x 25 1/4 in. (47.5  x 64 cm),"Purchase, Jonathan and Elizabeth Roberts Gift, 2004",,Strasbourg,,,,,,,,,,Works on Paper-Prints,,http://www.metmuseum.org/art/collection/search/26920,,,"Metropolitan Museum of Art, New York, NY",Firearms,http://vocab.getty.edu/page/aat/300037148,https://www.wikidata.org/wiki/Q12796
