Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
36.25.2233,False,False,False,30509,,Arms and Armor,1936.0,Gun,Gun,"Philippine, Moro",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, wood",L. 2 ft. 6 in. (76.2 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns,,http://www.metmuseum.org/art/collection/search/30509,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2237,False,False,False,30510,,Arms and Armor,1936.0,Flintlock pistol,Flintlock Pistol,Caucasian,,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, leather, silver, chern, gold",L. 18 3/4 in. (47.6 cm); L. of barrel 13 9/16 in. (34.4 cm); Cal. .54 in (13.7 mm); Wt. 1 lb. 8 oz. (680.4 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30510,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2238,False,False,True,30511,,Arms and Armor,1936.0,Miquelet pistol,Miquelet Pistol,Caucasian,,,,,,,,,,,,,,,,,,"19th century; grip, dated A.H. 1268/1851–2 CE",1801,1900,"Steel, silver, ivory, leather, chern",L. 17 3/8 in. (44.1 cm); L. of barrel 12 1/4 in. (31.1 cm); Cal. .54 in (13.7 mm); Wt. 1 lb. 11.5 oz. (779.6 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Miquelet,,http://www.metmuseum.org/art/collection/search/30511,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2240,False,False,False,30512,,Arms and Armor,1936.0,Miquelet pistol,Miquelet Pistol,Caucasian,,,,,,,,,,,,,,,,,,18th century,1701,1800,"Steel, silver, leather, chern",L. 18 1/4 in. (46.4 cm); L. of barrel 13 1/4 in. (33.7 cm); Cal. .47 in (11.9 mm); Wt. 1 lb. 14.1 oz. (853.3 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Miquelet,,http://www.metmuseum.org/art/collection/search/30512,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2242,False,False,False,30513,,Arms and Armor,1936.0,Percussion pistol,Percussion Pistol,"barrel, Persian; stock and lock, European",,,,,,,,,,,,,,,,,,18th century,1701,1800,"Steel, wood, brass",L. 18 in. (45.7 cm); L. of barrel 12 7/16 in. (31.6 cm); Cal. .66 in (16.8 mm); Wt. 1 lb. 10.9 oz. (762.6 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Percussion,,http://www.metmuseum.org/art/collection/search/30513,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2243,False,False,False,30514,,Arms and Armor,1936.0,Blunderbuss percussion pistol,Blunderbuss Percussion Pistol,Persian,,,,,,,,,,,,,,,,,,18th century,1701,1800,"Steel, wood, brass",L. 15 3/4 in. (40 cm); L. of barrel 9 1/4 in. (23.5 cm); Cal. 1.48 in (37.6 mm); Wt. 1 lb. 12.1 oz. (796.6 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Percussion,,http://www.metmuseum.org/art/collection/search/30514,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.2244a, b",False,False,False,30515,,Arms and Armor,1936.0,Pair of flintlock pistols,Pair of Flintlock Pistols,Ottoman,,,,,,,,,,,,,,,,,,18th century,1701,1800,"Steel, iron, gold, wood (walnut)",36.25.2244a; L. 19 1/8 in. (48.6 cm); L. of barrel 12 in. (30.5 cm); Cal. .59 in (15 mm); Wt. 2 lb. 2 oz. (963.9 g); 36.25.2244b; L. 19 1/4 in. (48.9 cm); L. of barrel 12 in. (30.5 cm); Cal. .61 in (15.5 mm); Wt. 1 lb. 1.1 oz. (938.4 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30515,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2245,False,False,False,30516,,Arms and Armor,1936.0,Flintlock pistol,Flintlock Pistol,Egyptian,,,,,,,,,,,,,,,,,,"19th century, decorations dated 1829",1801,1900,"Steel, silver, gold",L. 18 3/8 in. (46.7 cm); L. of barrel 12 1/8 in. (30.8 cm); Cal. .65 in (16.5 mm); Wt. 2 lb. 4.3 oz. (1029.1 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30516,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.2246a, b",False,False,True,30517,,Arms and Armor,1936.0,Pair of flintlock pistols,Pair of Flintlock Pistols,Algerian,,,,,,,,,,,,,,,,,,late 18th–early 19th century,1750,1850,"Steel, wood, coral, silver, gold",36.25.2246a; L. 19 in. (48.3 cm); L. of barrel 12 7/8 in. (32.7 cm); Cal. .65 in (16.5 mm); Wt. 3 lb. 0.9 oz. (1386.3 g); 36.25.2246b; L. 19 in. (48.3 cm); L. of barrel 12 13/16 in. (32.5 cm); Cal. .64 in (16.3 mm); Wt. 3 lb. 0.5 oz. (1375 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30517,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.2247a, b",False,False,False,30518,,Arms and Armor,1936.0,Pair of flintlock pistols,Pair of Flintlock Pistols,Turkish and European,,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, silver, wood, horn",36.25.2247a; L. 19 3/8 in. (49.2 cm); L. of barrel 12 1/2 in. (31.8 cm); Cal. .65 in (16.5 mm); Wt. 2 lb. 10.2 oz. (1196.4 g); 36.25.2247b; L. 19 3/8 in. (49.2 cm); L. of barrel 12 1/2 in. (31.8 cm); Cal. .66 in (16.8 mm); Wt. 2 lb. 9 oz. (1162.3 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30518,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2248,False,False,False,30519,,Arms and Armor,1936.0,Flintlock pistol,Flintlock Pistol,Turkish,,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, wood, silver",L. 18 1/4 in. (46.4 cm); L. of barrel 13 1/2 in. (34.3 cm); Cal. .58 in (14.7 mm); Wt. 1 lb. 11.9 oz. (791 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30519,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2252,False,False,False,30520,,Arms and Armor,1936.0,Flintlock pistol,Flintlock Pistol,Circassian,,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Wood, steel, silver, chern, gold",L. 17 3/4 in. (45.1 cm); L. of barrel 11 3/8 in. (28.9 cm); Cal. .62 in (15.7 mm); Wt. 1 lb. 14.9 oz. (876 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30520,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2254,False,False,False,30521,,Arms and Armor,1936.0,Flintlock pistol,Flintlock Pistol,Persian,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, ivory, turquoise, glass",L. 16 3/8 in. (41.6 cm); L. of barrel 10 in. (25.4 cm); Cal. 1.14 in (29 mm); Wt. 1 lb. 13 oz. (822.1 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30521,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2256,False,False,False,30523,,Arms and Armor,1936.0,Flintlock blunderbuss pistol,Flintlock Blunderbuss Pistol,Turkish,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, brass",L. 13 1/2 in. (34.3 cm); L. of barrel 6 3/4 in. (17.1 cm); Cal. 1.85 in (47 mm); Wt. 1 lb. 14 oz. (850.5 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30523,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2257,False,False,False,30524,,Arms and Armor,1936.0,Flintlock blunderbuss pistol,Flintlock Blunderbuss Pistol,Turkish,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Iron, wood (ash or elm)",L. 20 in. (50.8 cm); L. of barrel 13 1/4 in. (33.7 cm); Cal. 2.45 in (62.2 mm); Wt. 3 lb. 9.1 oz. (1618.8 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Pistols-Flintlock,,http://www.metmuseum.org/art/collection/search/30524,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2211,False,False,False,30525,,Arms and Armor,1936.0,Matchlock gun,Matchlock Gun,"Indian, Malabar",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, silver, wood",L. 68 3/4 in. (174.6 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Matchlock,,http://www.metmuseum.org/art/collection/search/30525,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2212,False,False,False,30526,,Arms and Armor,1936.0,Matchlock gun,Matchlock Plain Barrel Gun,Malayan,,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,Brass,L. 5 ft. 9.5 in. (176.53 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Matchlock,,http://www.metmuseum.org/art/collection/search/30526,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2213,False,False,False,30527,,Arms and Armor,1936.0,Miquelet rifle,Miquelet Rifle,Turkish,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, copper, silver, ivory, wood",L. 46 3/8 in. (117.8 cm); Cal. .53 in. (13.5 mm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Miquelet,,http://www.metmuseum.org/art/collection/search/30527,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2214,False,False,False,30528,,Arms and Armor,1936.0,Matchlock gun,Matchlock Gun,"Indian, Rajput",,,,,,,,,,,,,,,,,,19th century,1801,1900,,L. 52 5/8 in. (133.7 cm); L. of barrel 29 1/4 in. (74.3 cm); Cal. .48 in. (12.2 mm); Wt. 7 lb. 1.6 oz. (3220 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Matchlock,,http://www.metmuseum.org/art/collection/search/30528,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2215,False,False,False,30529,,Arms and Armor,1936.0,Flintlock gun,Flintlock Gun,"Probably Austrian; European stock, barrel and lock",,,,,,,,,,,,,,,,,,18th–19th century,1700,1900,"Wood, steel, silver",L. 48 in. (121.9 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Flintlock,,http://www.metmuseum.org/art/collection/search/30529,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2216,False,False,False,30530,,Arms and Armor,1936.0,Miquelet gun,Miquelet Gun,Possibly Saudi Arabian,,,,,,,,,,,,,,,,,,"18th century, lock dated 1793–94",1701,1800,"Wood, steel, silver",L. 76 in. (193 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Miquelet,,http://www.metmuseum.org/art/collection/search/30530,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2217,False,False,False,30531,,Arms and Armor,1936.0,Flintlock gun (Toradar),Flintlock Gun (Toradar),"Indian, central India; lock, European",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, gold, wood",L. 65 3/4 in. (167.0 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Flintlock,,http://www.metmuseum.org/art/collection/search/30531,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.2218,False,False,False,30532,,Arms and Armor,1936.0,Matchlock gun for a child,Matchlock Gun for  a Child,Indian,,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, gold, wood",L. 25 in. (63.5 cm); Cal. .56,"Bequest of George C. Stone, 1935",,,,,,,,,,,,Firearms-Guns-Matchlock,,http://www.metmuseum.org/art/collection/search/30532,,,"Metropolitan Museum of Art, New York, NY",,,
