Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
10.125.649,False,False,False,3005,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3005,https://www.wikidata.org/wiki/Q116391692,,"Metropolitan Museum of Art, New York, NY",,,
10.125.650,False,False,False,3006,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3006,https://www.wikidata.org/wiki/Q116391696,,"Metropolitan Museum of Art, New York, NY",,,
10.125.651,False,False,False,3007,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3007,https://www.wikidata.org/wiki/Q116391700,,"Metropolitan Museum of Art, New York, NY",,,
10.125.652,False,False,False,3008,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3008,https://www.wikidata.org/wiki/Q116391709,,"Metropolitan Museum of Art, New York, NY",,,
10.125.653,False,False,False,3009,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3009,https://www.wikidata.org/wiki/Q116391718,,"Metropolitan Museum of Art, New York, NY",,,
10.125.654,False,False,False,3010,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3010,https://www.wikidata.org/wiki/Q116391726,,"Metropolitan Museum of Art, New York, NY",,,
10.125.655,False,False,False,3011,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3011,https://www.wikidata.org/wiki/Q116391727,,"Metropolitan Museum of Art, New York, NY",,,
10.125.656,False,False,False,3012,774,The American Wing,1910.0,Curtain knob,Curtain Knob,American,,,,,,,,,,,,,,,,,,1840–60,1840,1860,Lacy pressed glass,Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/3012,https://www.wikidata.org/wiki/Q116391728,,"Metropolitan Museum of Art, New York, NY",,,
43.131.2,False,False,True,3013,,The American Wing,1943.0,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,Diam. 3 1/2 in. (8.9 cm),"Rogers Fund, 1943",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/3013,,,"Metropolitan Museum of Art, New York, NY",Eagles,http://vocab.getty.edu/page/aat/300250049,https://www.wikidata.org/wiki/Q2092297
43.131.3,False,False,True,3014,,The American Wing,1943.0,Curtain knob,Curtain Knob,,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,Diam. 3 1/2 in. (8.9 cm),"Rogers Fund, 1943",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/3014,,,"Metropolitan Museum of Art, New York, NY",Eagles,http://vocab.getty.edu/page/aat/300250049,https://www.wikidata.org/wiki/Q2092297
24.182.5,False,False,True,3015,,The American Wing,1924.0,Curtain pole,Curtain Pole,,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,"Wood, plaster",H. 75 in. (190.5 cm),"Sage Fund, 1924",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/3015,,,"Metropolitan Museum of Art, New York, NY",,,
