Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
20.86,False,False,True,12954,,The American Wing,1920.0,"Painting, miniature",Nathaniel Griffing,American,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Watercolor on ivory,2 5/16 x 1 25/32 in. (5.9 x 4.5 cm),"Gift of Mrs. Kate Foote Coe, 1920",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12954,https://www.wikidata.org/wiki/Q20176786,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
1993.527,False,False,True,12955,,The American Wing,1993.0,Drawing,The Spring,American,,,,,16230,Artist, ,William Trost Richards,"American, Philadelphia, Pennsylvania 1833–1905 Newport, Rhode Island", ,"Richards, William Trost",American,1833      ,1905      ,,http://vocab.getty.edu/page/ulan/500014455,https://www.wikidata.org/wiki/Q1985982,1863,1863,1863,Graphite on green wove paper,8 3/8 x 6 1/4 in. (21.3 x 15.9 cm),"Maria DeWitt Jesup Fund, 1993",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12955,,,"Metropolitan Museum of Art, New York, NY",Trees|Spring,http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300133097,https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q1312
32.67.2,False,False,False,12956,,The American Wing,1932.0,Painting,Nourmahal,American,,,,,16235,Former Attribution,Formerly attributed to,Albert Pinkham Ryder,"American, New Bedford, Massachusetts 1847–1917 Elmhurst, New York", ,"Ryder, Albert Pinkham",American,1847      ,1917      ,,http://vocab.getty.edu/page/ulan/500030492,https://www.wikidata.org/wiki/Q948598,by 1924,1923,1924,Oil on wood,"19 5/8 × 28 5/8 in. (49.8 × 72.7 cm)
","Morris K. Jesup Fund, 1932",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12956,https://www.wikidata.org/wiki/Q19923897,,"Metropolitan Museum of Art, New York, NY",Buildings|Women,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q467
1980.360.8,False,False,True,12959,,The American Wing,1980.0,Painting,The Old Oaken Bucket which Hung in the Well,American,,,,,,,,,,,,,,,,,,ca. 1890,1890,1890,"Oil on canvas, mounted on masonite",19 5/8 x 27 in. (49.9 x 68.6 cm),"Bequest of Edgar William and Bernice Chrysler Garbisch, 1979",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12959,https://www.wikidata.org/wiki/Q19924319,,"Metropolitan Museum of Art, New York, NY",Animals|Wells|Children|Men|Women|Cows|Genre Scene,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300006207|http://vocab.getty.edu/page/aat/300025945|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300250120|http://vocab.getty.edu/page/aat/300139140,https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q43483|https://www.wikidata.org/wiki/Q7569|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q830|https://www.wikidata.org/wiki/Q214127
34.100.176,False,False,False,12960,774,The American Wing,1934.0,Ornament,Ornament,,,,,,,,,,,,,,,,,,,1850–1900,1850,1900,Chalk,11 in. H. (27.54 cm),"Gift of Mrs. Robert W. de Forest, 1933",Probably made in,,,,Italy,,,,,,,,,http://www.metmuseum.org/art/collection/search/12960,https://www.wikidata.org/wiki/Q116393369,,"Metropolitan Museum of Art, New York, NY",,,
66.242.9,False,False,True,12961,,The American Wing,1966.0,Watercolor,The Orphans,American,,,,,,,,,,,,,,,,,,ca. 1830,1827,1830,"Watercolor, gum arabic, pen and black ink, lead white, and graphite on white wove paper",18 1/16 x 22 1/4 in. (45.9 x 56.5 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12961,,,"Metropolitan Museum of Art, New York, NY",Tombs|Girls|Trees,http://vocab.getty.edu/page/aat/300005926|http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q381885|https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q10884
37.84,False,False,True,12962,774,The American Wing,1937.0,Painting,Hunting Scene,American,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Oil on wood,19 3/4 x 71 1/4 in. (50.2 x 181 cm),"Samuel D. Lee Fund, 1937",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12962,https://www.wikidata.org/wiki/Q20171669,,"Metropolitan Museum of Art, New York, NY",Men|Hunting|Bears|Owls|Deer|Dogs|Horses,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300239666|http://vocab.getty.edu/page/aat/300266516|http://vocab.getty.edu/page/aat/300310290|http://vocab.getty.edu/page/aat/300250308|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q36963|https://www.wikidata.org/wiki/Q30090244|https://www.wikidata.org/wiki/Q8021345|https://www.wikidata.org/wiki/Q685795|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q726
07.251.69,False,False,True,12963,,The American Wing,1907.0,Medal,Philadelphia Centennial Exhibition,American,,,,,297,Artist, ,William Barber,1807–1879, ,"Barber, William",American,1807      ,1879      ,,,,1876,1876,1876,Bronze and gold leaf,Diam. 2 1/4 in. (5.7 cm),"Gift of Mr. and Mrs. F. S. Wait, 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12963,,,"Metropolitan Museum of Art, New York, NY",Women,http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q467
87.12.167 recto,False,False,True,12964,,The American Wing,1887.0,Drawing,Panthea Stabs Herself beside the Corpse of Abradatas,American,,,,,16271,Artist,After,Benjamin West,"American, Swarthmore, Pennsylvania 1738–1820 London", ,"West, Benjamin",American,1738      ,1820      ,,http://vocab.getty.edu/page/ulan/500026989,https://www.wikidata.org/wiki/Q313498,,1738,1820,"Brown ink, ink washes, and black chalk on white laid paper",8 1/4 x 12 3/16 in. (21 x 31 cm),"Gift of Cephas G. Thompson, 1887",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12964,,,"Metropolitan Museum of Art, New York, NY",Corpses|Women,http://vocab.getty.edu/page/aat/300410264|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q48422|https://www.wikidata.org/wiki/Q467
64.309.6,False,False,True,12965,774,The American Wing,1964.0,Painting,Pater Patriae,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Oil on glass,14 1/4 x 10 1/4 in. (36.2 x 26 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1964",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/12965,https://www.wikidata.org/wiki/Q79015842,,"Metropolitan Museum of Art, New York, NY",George Washington|Men|Women|Angels,http://vocab.getty.edu/page/ulan/500126198|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300379004,https://www.wikidata.org/wiki/Q23|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q235113
