Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
11.87.21,False,False,True,665,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Tin-glazed earthenware,H. 10 1/2 in. (26.7 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/665,https://www.wikidata.org/wiki/Q116373119,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
11.87.22,False,False,True,666,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1750–1800,1750,1800,Tin-glazed earthenware,Diam. 3 5/8 in. (9.2 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/666,https://www.wikidata.org/wiki/Q116373120,,"Metropolitan Museum of Art, New York, NY",,,
11.87.33,False,False,False,667,,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1750–1800,1747,1800,Tin-glazed earthenware,H. 4 in. (10.2 cm); Diam. 15 in. (38.1 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/667,,,"Metropolitan Museum of Art, New York, NY",,,
11.87.54,False,False,True,668,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1840,1837,1840,Tin-glazed earthenware,Diam. 15 7/8 in. (40.3 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/668,https://www.wikidata.org/wiki/Q116373122,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
11.87.55,False,False,True,669,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1835,1832,1835,Tin-glazed earthenware,H. 7 5/8 in. (19.4 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/669,https://www.wikidata.org/wiki/Q116373124,,"Metropolitan Museum of Art, New York, NY",,,
11.87.66,False,False,True,670,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1840,1837,1840,Tin-glazed earthenware,Diam. 13 1/4 in. (33.7 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/670,https://www.wikidata.org/wiki/Q116373105,,"Metropolitan Museum of Art, New York, NY",,,
11.87.68,False,True,True,671,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1820,1817,1820,Tin-glazed earthenware,Diam. 14 3/4 in. (37.5 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/671,https://www.wikidata.org/wiki/Q83560027,,"Metropolitan Museum of Art, New York, NY",Men|Horses,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726
11.87.75,False,False,True,672,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1830,1827,1830,Tin-glazed earthenware,Diam. 17 1/2 in. (44.5 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/672,https://www.wikidata.org/wiki/Q116373108,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
11.87.86,False,False,False,673,774,The American Wing,1911.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,1875–1900,1875,1900,Tin-glazed earthenware,Diam. 13 3/4 in. (34.9 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/673,https://www.wikidata.org/wiki/Q116390327,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
12.3.1,True,True,True,674,749,The American Wing,1912.0,Basin,Basin,Mexican,,,,,18713,Artist, ,Master Potter A, , ,Master Potter A, ,          ,          ,,,,ca. 1650,1647,1650,Tin-glazed earthenware,Diam. 20 3/4 in. (52.7 cm),"Gift of Mrs. Robert W. de Forest, 1912",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/674,https://www.wikidata.org/wiki/Q29382870,,"Metropolitan Museum of Art, New York, NY",,,
13.120.19,False,False,True,675,774,The American Wing,1913.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,1780–1820,1780,1820,Blown pattern-molded lead glass,H. 2 3/4 in. (7 cm); Diam. 4 1/2 in. (11.4 cm),"Gift of Frederick W. Hunter, 1913",Possibly made in,Pittsburgh,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/675,https://www.wikidata.org/wiki/Q116373115,,"Metropolitan Museum of Art, New York, NY",,,
13.145.6,False,False,True,676,774,The American Wing,1913.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,ca. 1800–1814,1797,1814,Earthenware with slip decoration,Diam. 7 1/2 in. (19.1 cm),"Rogers Fund, 1913",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/676,https://www.wikidata.org/wiki/Q116390328,,"Metropolitan Museum of Art, New York, NY",,,
13.179.44,False,False,True,677,774,The American Wing,1913.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,1800–1830,1800,1830,Blown pattern-molded lead glass,H. 5 3/8 in. (13.7 cm),"Gift of Frederick W. Hunter, 1913",Probably made in,Mantua,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/677,https://www.wikidata.org/wiki/Q116373110,,"Metropolitan Museum of Art, New York, NY",,,
17.108.20,False,False,True,678,774,The American Wing,1917.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,ca. 1840,1837,1840,Tin-glazed earthenware,Diam. 9 3/4 in. (24.8 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/678,https://www.wikidata.org/wiki/Q116373113,,"Metropolitan Museum of Art, New York, NY",,,
17.108.21,False,False,False,679,774,The American Wing,1917.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,1875–1900,1875,1900,Tin-glazed earthenware,Diam. 8 3/4 in. (22.2 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/679,https://www.wikidata.org/wiki/Q116390329,,"Metropolitan Museum of Art, New York, NY",,,
17.108.22,False,False,False,680,774,The American Wing,1917.0,Bowl,Bowl,Mexican,,,,,,,,,,,,,,,,,,1875–1900,1875,1900,Tin-glazed earthenware,Diam. 8 3/4 in. (22.2 cm),"Gift of Mrs. Robert W. de Forest, 1911",Made in,,,,Mexico,,,,,,,,,http://www.metmuseum.org/art/collection/search/680,https://www.wikidata.org/wiki/Q116390330,,"Metropolitan Museum of Art, New York, NY",,,
20.109.11,False,False,True,681,704,The American Wing,1920.0,Bowl,Bowl,American,,,,,730,Maker,Attributed to,Hervey Brooks,1779–1873, ,"Brooks, Hervey",American,1779      ,1873      ,,http://vocab.getty.edu/page/ulan/500329472,https://www.wikidata.org/wiki/Q97093379,1803–67,1803,1867,Earthenware; Redware with slip decoration,H. 3 5/8 in. (9.2 cm); Diam. 12 7/8 in. (32.7 cm),"Gift of Robert Macauley Jackson, 1920",Probably made in,Goshen,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/681,https://www.wikidata.org/wiki/Q116373101,,"Metropolitan Museum of Art, New York, NY",,,
22.224.3,False,False,False,682,774,The American Wing,1922.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,19th century,1800,1900,Free-blown glass,H. 3 1/4 in. (8.3 cm); Diam. 7 1/4 in. (18.4 cm),"Rogers Fund, 1922",Probably made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/682,https://www.wikidata.org/wiki/Q116390331,,"Metropolitan Museum of Art, New York, NY",,,
22.224.7,False,False,True,683,774,The American Wing,1922.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,1800–1825,1800,1825,Blown glass with applied decoration,H. 4 3/4 in. (12.1 cm); Diam. 4 3/4 in. (12.1 cm),"Rogers Fund, 1922",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/683,https://www.wikidata.org/wiki/Q116373111,,"Metropolitan Museum of Art, New York, NY",,,
22.224.9,False,False,True,684,774,The American Wing,1922.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,1830–50,1830,1850,Blown glass with applied decoration,H. 2 5/8 in. (6.7 cm); Diam. 4 in. (10.2 cm),"Rogers Fund, 1922",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/684,https://www.wikidata.org/wiki/Q116373106,,"Metropolitan Museum of Art, New York, NY",,,
22.224.10,False,False,True,685,704,The American Wing,1922.0,Bowl,Bowl,American,,,,,7449144,Manufacturer|Manufacturer,Possibly|Possibly,Redford Crown Glass Works|Redwood Glass Company,1831–1851|1828–1868, | ,Redford Crown Glass Works|Redwood Glass Company ,American|American,1831      |1828      ,1831      |1868      ,|,|,|,1835–65,1835,1865,Blown glass with applied decoration,H. 4 1/8 in. (10.5 cm); Diam. 9 3/8 in. (23.8 cm),"Rogers Fund, 1922",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/685,https://www.wikidata.org/wiki/Q116373100,,"Metropolitan Museum of Art, New York, NY",,,
27.17.14,False,False,False,686,,The American Wing,1927.0,Bowl,Bowl,British,,,,,,,,,,,,,,,,,,ca. 1765–70,1762,1770,Porcelain (soft-paste),2 5/8 x 5 7/8 in. (6.7 x 14.9 cm),"Rogers Fund, 1927",Probably made in,Worcester,Worcestershire,Worcestershire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/686,,,"Metropolitan Museum of Art, New York, NY",,,
27.144,False,False,True,687,774,The American Wing,1927.0,Bowl,Bowl,"Chinese, for American market",,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Porcelain,H. 4 7/8 in. (12.4 cm); Diam. 11 1/2 in. (29.2 cm),"Gift of the grandchildren of Francis George Shaw, 1927",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/687,https://www.wikidata.org/wiki/Q116373099,,"Metropolitan Museum of Art, New York, NY",Eagles|Coat of Arms,http://vocab.getty.edu/page/aat/300250049|http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q2092297|https://www.wikidata.org/wiki/Q14659
33.120.199,False,False,True,688,774,The American Wing,1933.0,Cup,Dram Cup,American,,,,,,,,,,,,,,,,,,1700–1730,1700,1730,Silver,"Overall: 1 1/16 x 4 1/4 in. (2.7 x 10.8 cm); 1 oz. 18 dwt. (59.1 g)
Lip: Diam. 3/8 in. (8.6 cm)","Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/688,https://www.wikidata.org/wiki/Q116373088,,"Metropolitan Museum of Art, New York, NY",,,
34.100.227,False,False,True,689,774,The American Wing,1934.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,ca. 1820,1817,1820,Earthenware and slip decoration,H. 2 1/2 in. (6.4 cm); Diam. 6 1/2 in. (16.5 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/689,https://www.wikidata.org/wiki/Q116373093,,"Metropolitan Museum of Art, New York, NY",,,
36.136,False,False,True,690,774,The American Wing,1936.0,Bowl,Bowl,American,,,,,,,,,,,,,,,,,,1850–75,1850,1875,Free-blown glass,H. 4 5/8 in. (11.7 cm); Diam. 10 in. (25.4 cm),"Rogers Fund, 1936",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/690,https://www.wikidata.org/wiki/Q116373097,,"Metropolitan Museum of Art, New York, NY",,,
37.169,False,False,True,691,,The American Wing,1937.0,Bowl,Bowl,British,,,,,,,,,,,,,,,,,,1750–60,1750,1760,Tin-enameled earthenware,H. 5 5/8 in. (14.3 cm); Diam. 13 13/16 in. (35.1 cm),"Purchase, Anita M. Linzee Bequest, 1937",Made in,Bristol,Bristol,Bristol,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/691,,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
