Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
12.29,False,True,True,12018,774,The American Wing,1912.0,Sculpture,Samuel Gray Ward,American,,,,,16236,Artist, ,Augustus Saint-Gaudens,"American, Dublin 1848–1907 Cornish, New Hampshire", ,"Saint-Gaudens, Augustus",American,1848      ,1907      ,,http://vocab.getty.edu/page/ulan/500124332,https://www.wikidata.org/wiki/Q770625,"1881, cast 1908",1881,1908,Bronze,"19 x 13 3/4 in., 26lb. (48.3 x 34.9 cm)
Framed: 37 3/8 x 25 3/8 x 1 5/8in. (94.9 x 64.5 x 4.1cm)","Gift of Mrs. Augustus Saint-Gaudens, 1912",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12018,https://www.wikidata.org/wiki/Q20171238,,"Metropolitan Museum of Art, New York, NY",Portraits|Men|Profiles,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010
17.90.1,True,True,True,12019,771,The American Wing,1917.0,Sculpture,Victory,American,,,,,16236,Artist, ,Augustus Saint-Gaudens,"American, Dublin 1848–1907 Cornish, New Hampshire", ,"Saint-Gaudens, Augustus",American,1848      ,1907      ,,http://vocab.getty.edu/page/ulan/500124332,https://www.wikidata.org/wiki/Q770625,"1892–1903; this cast, 1914 or after (by 1916)",1892,1903,"Bronze, gilt","38 x 9 1/2 x 18 1/2 in., (96.5 x 24.1 x 47 cm)","Rogers Fund, 1917",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12019,https://www.wikidata.org/wiki/Q29383018,,"Metropolitan Museum of Art, New York, NY",Eagles|Women|Victory|Palms,http://vocab.getty.edu/page/aat/300250049|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000289| ,https://www.wikidata.org/wiki/Q2092297|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q308902|https://www.wikidata.org/wiki/Q14080
1987.405,False,False,True,12020,,The American Wing,1987.0,Bust,William Maxwell Evarts,American,,,,,16236,Artist, ,Augustus Saint-Gaudens,"American, Dublin 1848–1907 Cornish, New Hampshire", ,"Saint-Gaudens, Augustus",American,1848      ,1907      ,,http://vocab.getty.edu/page/ulan/500124332,https://www.wikidata.org/wiki/Q770625,1872–73; carved 1874,1872,1873,Marble,22 7/8 x 12 3/4 x 9 1/4 in. (58.1 x 32.4 x 23.5 cm),"Gift of Erving and Joyce Wolf, in memory of Diane R. Wolf, 1987",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12020,https://www.wikidata.org/wiki/Q116378056,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
12.76.2,False,False,True,12021,774,The American Wing,1912.0,Bust,General William Tecumseh Sherman,American,,,,,16236,Artist, ,Augustus Saint-Gaudens,"American, Dublin 1848–1907 Cornish, New Hampshire", ,"Saint-Gaudens, Augustus",American,1848      ,1907      ,,http://vocab.getty.edu/page/ulan/500124332,https://www.wikidata.org/wiki/Q770625,"1888, cast 1910",1888,1910,Bronze,"31 1/4 x 21 1/2 x 12 1/2 in., 104lb. (79.4 x 54.6 x 31.8 cm)","Gift by subscription through the Saint-Gaudens Memorial Committee, 1912",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12021,https://www.wikidata.org/wiki/Q116378060,,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Generals,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300236762,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q83460
06.1192,False,False,True,12022,,The American Wing,1906.0,Medal,Benjamin Franklin Commemorative Medal,American,,,,,335,Artist, ,Louis St. Gaudens,1854–1913, ,"St. Gaudens, Louis",American,1854      ,1913      ,,http://vocab.getty.edu/page/ulan/500124332,https://www.wikidata.org/wiki/Q770625,1906,1906,1906,Bronze,Diam. 4 in. (10.2 cm),"Gift of President Theodore Roosevelt, 1906",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12022,,,"Metropolitan Museum of Art, New York, NY",Men|Benjamin Franklin|Profiles,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ulan/500331804|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q34969|https://www.wikidata.org/wiki/Q4382010
14.119,False,False,True,12023,774,The American Wing,1914.0,Sculpture,Piping Pan,American,,,,,335,Artist, ,Louis St. Gaudens,1854–1913, ,"St. Gaudens, Louis",American,1854      ,1913      ,,http://vocab.getty.edu/page/ulan/500124332,https://www.wikidata.org/wiki/Q770625,"ca. 1882, cast 1914",1879,1914,Bronze,43 1/4 x 12 x 19 1/4 in. (109.9 x 30.5 x 48.9 cm),"Rogers Fund, 1914",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12023,https://www.wikidata.org/wiki/Q116378065,,"Metropolitan Museum of Art, New York, NY",Boys|Flutes,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300042513,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q11405
1979.488,False,False,True,12024,774,The American Wing,1979.0,Painting,"The Custom House at Greenock, Scotland",American,,,,,286,Artist, ,Robert Salmon,1755–ca. 1844, ,"Salmon, Robert",American,1755      ,1844      ,,http://vocab.getty.edu/page/ulan/500115419,https://www.wikidata.org/wiki/Q1722657,1828,1828,1828,Oil on wood,"16 1/2 x 25 5/8 in. (41.9 x 65.1 cm)
","Gift of Mr. and Mrs. Harry L. Koenigsberg, 1979,
Gift of Lisa Koenigsberg, in memory of Harry L. Koenigsberg, 2004",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12024,https://www.wikidata.org/wiki/Q19930637,,"Metropolitan Museum of Art, New York, NY",Buildings|Men|Storms|Ships,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300054734|http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q81054|https://www.wikidata.org/wiki/Q11446
50.130.81m,False,False,False,12025,,The American Wing,1950.0,Watercolor,Abriès,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,ca. 1912,1912,1912,Watercolor and graphite on white wove paper,20 7/8 x 15 3/4 in. (53 x 40 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12025,,,"Metropolitan Museum of Art, New York, NY",,,
40.146,False,False,False,12026,,The American Wing,1940.0,Painting,Ada Rehan,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1894–95,1894,1895,Oil on canvas,"93 x 50 1/8in. (236.2 x 127.3cm)
Framed: 8 ft. 6 1/4 in. × 58 3/4 in. × 4 1/2 in. (259.7 × 149.2 × 11.4 cm)","Bequest of Catharine Lasell Whitin, in memory of Ada Rehan, 1940",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12026,https://www.wikidata.org/wiki/Q20176511,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
50.130.80n,False,False,False,12027,,The American Wing,1950.0,Watercolor,"Alhambra, Granada",American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1912,1912,1912,Watercolor and graphite on white wove paper,19 7/8 x 13 7/8 in. (50.5 x 35.2 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12027,,,"Metropolitan Museum of Art, New York, NY",Trees,http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q10884
50.130.15,False,True,False,12028,770,The American Wing,1950.0,Painting,Alpine Pool,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1907,1907,1907,Oil on canvas,27 1/2 x 38 in. (69.9 x 96.5 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12028,https://www.wikidata.org/wiki/Q19925241,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
50.130.50,False,False,False,12029,,The American Wing,1950.0,Watercolor,Camp with Ambulance,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1918,1918,1918,Watercolor and graphite on white wove paper,15 5/16 x 20 3/4 in. (38.9 x 52.7 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12029,,,"Metropolitan Museum of Art, New York, NY",Tents|World War I|Ambulances,http://vocab.getty.edu/page/aat/300005694|http://vocab.getty.edu/page/ia/901000143|http://vocab.getty.edu/page/aat/300212618,https://www.wikidata.org/wiki/Q170544|https://www.wikidata.org/wiki/Q361|https://www.wikidata.org/wiki/Q180481
