Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"2008.594.1a, b",False,False,True,20513,724.0,The American Wing,2008.0,Decanter with stopper,Decanter with stopper,British,,,,,738,Maker, ,Pellatt & Green, , ,Pellatt & Green,American,          ,          ,,,,1818,1818,1818,Glass,11 x 4 5/8 in. (27.9 x 11.7 cm),"Purchase, William Cullen Bryant Fellows Gifts, 2008",Made in,London,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/20513,https://www.wikidata.org/wiki/Q116326947,,"Metropolitan Museum of Art, New York, NY",,,
2010.124.1,False,False,False,20514,701.0,The American Wing,2010.0,Mosaic fragment,Mosaic Fragment,American,,,,,16254,Maker, ,Tiffany Studios,1902–32, ,Tiffany Studios , ,1902      ,1932      ,,http://vocab.getty.edu/page/ulan/500331813,https://www.wikidata.org/wiki/Q19587243,ca. 1905,1900,1910,"Favrile glass on concrete
",21 1/2 x 73 1/2 x 2 3/4 in. (54.6 x 186.7 x 7 cm),"Purchase, Mr. and Mrs. Richard L. Chilton Jr. and Arlie Sulka Gifts, 2010",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20514,https://www.wikidata.org/wiki/Q116393982,,"Metropolitan Museum of Art, New York, NY",,,
2010.124.2,False,False,False,20515,701.0,The American Wing,2010.0,Mosaic fragment,Mosaic Fragment,American,,,,,16254,Maker, ,Tiffany Studios,1902–32, ,Tiffany Studios , ,1902      ,1932      ,,http://vocab.getty.edu/page/ulan/500331813,https://www.wikidata.org/wiki/Q19587243,ca. 1905,1900,1910,"Favrile glass on concrete
",21 1/2 x 73 1/2 x 2 3/4 in. (54.6 x 186.7 x 7 cm),"Purchase, Mr. and Mrs. Richard L. Chilton Jr. and Arlie Sulka Gifts, 2010",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20515,https://www.wikidata.org/wiki/Q116393983,,"Metropolitan Museum of Art, New York, NY",,,
2014.530.1.1,False,False,True,20516,743.0,The American Wing,2010.0,Side chair,Side chair,American,,,,,110,Maker, ,Herter Brothers,"German, active New York, 1864–1906", ,Herter Brothers,American,1864      ,1906      ,,http://vocab.getty.edu/page/ulan/500274670,https://www.wikidata.org/wiki/Q1614654,1879,1879,1879,"Rosewood, brass, mother-of-pearl, and reproduction upholstery",14 1/2 x 19 1/2 x 44 in. (36.8 x 49.5 x 111.8 cm),"Gift of Barrie A. and Deedee Wigmore, 2014",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20516,https://www.wikidata.org/wiki/Q116326931,,"Metropolitan Museum of Art, New York, NY",,,
2010.105,True,True,True,20517,747.0,The American Wing,2010.0,Painting,Portrait of William Duguid,American,,,,,754,Artist, ,Prince Demah Barnes, , ,"Barnes, Demah Prince",American,          ,          ,,,https://www.wikidata.org/wiki/Q22343687,1773,1773,1773,Oil on canvas,"Canvas: 20 3/4 × 15 3/4 × 1 1/8 in. (52.7 × 40 × 2.9 cm)
Framed: 22 1/2 × 17 1/2 × 1 1/2 in. (57.2 × 44.5 × 3.8 cm)","Friends of the American Wing Fund, 2010",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20517,https://www.wikidata.org/wiki/Q19924095,,"Metropolitan Museum of Art, New York, NY",Books|Men|Portraits,http://vocab.getty.edu/page/aat/300028051|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q571|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
2010.106,False,False,True,20519,747.0,The American Wing,2010.0,Brooch,Brooch,British,,,,,,,,,,,,,,,,,,ca. 1770,1765,1775,silver and garnet,"1 1/8 x 1 1/4 in. (2.9 x 3.2 cm), with pin","Friends of the American Wing Fund, 2010",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20519,https://www.wikidata.org/wiki/Q116326911,,"Metropolitan Museum of Art, New York, NY",,,
2015.298,False,False,False,20520,,The American Wing,2010.0,Drawing,"Portrait of Adine Kelekian, Age Five",American,,,,,16175,Artist, ,Mary Cassatt,"American, Pittsburgh, Pennsylvania 1844–1926 Le Mesnil-Théribus, Oise", ,"Cassatt, Mary",American,1844      ,1926      ,Female,http://vocab.getty.edu/page/ulan/500012368,https://www.wikidata.org/wiki/Q173223,1908,1908,1908,Pastel,26 x 20 3/4 in. (66 x 52.7 cm),"Gift of Nanette B. Kelekian, 2015",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20520,https://www.wikidata.org/wiki/Q98225097,,"Metropolitan Museum of Art, New York, NY",,,
2013.437,False,False,False,20521,,The American Wing,2010.0,Pastel,"Portrait of Charles Dikran Kelekian, Age Eight",American,,,,,16175,Artist, ,Mary Cassatt,"American, Pittsburgh, Pennsylvania 1844–1926 Le Mesnil-Théribus, Oise", ,"Cassatt, Mary",American,1844      ,1926      ,Female,http://vocab.getty.edu/page/ulan/500012368,https://www.wikidata.org/wiki/Q173223,1908,1908,1908,"pastel

",26 x 20 3/4 in. (66 x 52.7 cm),"Gift of Nanette B. Kelekian, 2013",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/20521,https://www.wikidata.org/wiki/Q98225099,,"Metropolitan Museum of Art, New York, NY",Boys|Portraits,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q134307
2010.107,False,False,True,20522,,The American Wing,2010.0,Ring,Ring,American,,,,,,,,,,,,,,,,,,19th century,1800,1860,"gold, garnets",3/8 h. x 7/8 diam. in. (1 x 2.2 cm),"Friends of the American Wing Fund, 2010",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20522,,,"Metropolitan Museum of Art, New York, NY",,,
2010.197,False,False,True,20525,750.0,The American Wing,2010.0,Salver,Salver,American,,,,,16455,Maker, ,Nathaniel Hurd,"American, Boston, Massachusetts 1729/30–1777 Boston, Massachusetts", ,"Hurd, Nathaniel",American,1729      ,1777      ,,http://vocab.getty.edu/page/ulan/500030496,https://www.wikidata.org/wiki/Q6969688,ca. 1756,1751,1761,Silver,"1 1/4 x 8 in., 9 oz. 19 dwt. (3.2 x 20.3 cm, 309.477 Grams)","Sansbury-Mills Fund, 2010",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/20525,https://www.wikidata.org/wiki/Q116326909,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659
