Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
2018.294.110,False,False,False,19931,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,732,Manufacturer, ,Grand Feu Pottery,1912–1916, ,Grand Feu Pottery, ,1912      ,1912      ,,,,ca. 1912–16,1909,1919,Stoneware,10 3/8 in. (26.4 cm),"Gift of Robert A. Ellison Jr., 2018",Made in,Los Angeles,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19931,https://www.wikidata.org/wiki/Q116393705,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.88,False,False,False,19932,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,224,Manufacturer, ,Fulper Pottery Company,1899–1935, ,Fulper Pottery Company,American,1899      ,1935      ,,http://vocab.getty.edu/page/ulan/500332094,,ca. 1910–11,1907,1914,Stoneware,"14 in., 8lb. (35.6 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Flemington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19932,https://www.wikidata.org/wiki/Q116393706,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.89,False,False,False,19933,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,224,Manufacturer, ,Fulper Pottery Company,1899–1935, ,Fulper Pottery Company,American,1899      ,1935      ,,http://vocab.getty.edu/page/ulan/500332094,,ca. 1911–17,1908,1920,Stoneware,"12 1/2 in., 5lb. (31.8 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Flemington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19933,https://www.wikidata.org/wiki/Q116393707,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.90,False,False,False,19934,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,224,Manufacturer, ,Fulper Pottery Company,1899–1935, ,Fulper Pottery Company,American,1899      ,1935      ,,http://vocab.getty.edu/page/ulan/500332094,,ca. 1909–16,1906,1919,Stoneware,"12 7/16 x 4 1/2 in., 7lb. (31.6 x 11.4 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Flemington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19934,https://www.wikidata.org/wiki/Q116393708,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.91,False,False,False,19935,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,224,Manufacturer, ,Fulper Pottery Company,1899–1935, ,Fulper Pottery Company,American,1899      ,1935      ,,http://vocab.getty.edu/page/ulan/500332094,,ca. 1918–23,1915,1926,Stoneware,"20 5/8 in., 18lb. (52.4 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Flemington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19935,https://www.wikidata.org/wiki/Q116393709,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.92,False,False,False,19936,707.0,The American Wing,2018.0,Ewer,Ewer,American,,,,,224,Manufacturer, ,Fulper Pottery Company,1899–1935, ,Fulper Pottery Company,American,1899      ,1935      ,,http://vocab.getty.edu/page/ulan/500332094,,ca. 1914–17,1911,1920,Stoneware,"14 7/8 in., 10lb. (37.8 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Flemington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19936,https://www.wikidata.org/wiki/Q116393711,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.10,False,False,False,19937,707.0,The American Wing,2018.0,Vase,Globe,American,,,,,16317,Artist, ,Charles Fergus Binns,"American (born England), Worcester 1857–1934 Alfred, New York", ,"Binns, Charles Fergus","American, born England",1857      ,1934      ,,http://vocab.getty.edu/page/ulan/500277349,https://www.wikidata.org/wiki/Q5077627,1930,1930,1930,Stoneware,"9 5/8 x 9 5/8 in., 5lb. (24.4 x 24.4 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Alfred,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19937,https://www.wikidata.org/wiki/Q116393712,,"Metropolitan Museum of Art, New York, NY",,,
2017.357.2,False,False,False,19938,707.0,The American Wing,2017.0,Vase,Vase,American,,,,,16215816440,Maker|Maker, | ,Otto Natzler|Gertrud Natzler,"American (born Austria), Vienna 1908–2007 Los Angeles, California|American (born Austria), Vienna 1908–1971 Los Angeles, California", | ,"Natzler, Otto|Natzler, Gertrud","American, born Austria|American, born Austria",1908      |1908      ,2007      |1971      ,|Female,http://vocab.getty.edu/page/ulan/500102867|http://vocab.getty.edu/page/ulan/500102866,https://www.wikidata.org/wiki/Q690713|https://www.wikidata.org/wiki/Q11924144,1956,1956,1956,Earthenware,"16 5/8 in., 3lb. (42.2 cm)","Gift of Robert A. Ellison Jr., 2017",Made in,Los Angeles,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19938,https://www.wikidata.org/wiki/Q98225022,,"Metropolitan Museum of Art, New York, NY",,,
2017.357.8,False,False,False,19939,707.0,The American Wing,2017.0,Vase,Vase,American,,,,,16232,Artist, ,Adelaide Alsop Robineau,"American, Middletown, Connecticut, 1865–1929 Syracuse, New York", ,"Robineau, Adelaide Alsop",American,1865      ,1929      ,Female,http://vocab.getty.edu/page/ulan/500028149,https://www.wikidata.org/wiki/Q4681845,ca. 1907–8,1904,1911,Porcelain,11 5/8 in. (29.5 cm),"Gift of Robert A. Ellison Jr., 2017",Made in,Syracuse,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19939,https://www.wikidata.org/wiki/Q98225024,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.5,False,False,False,19940,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,345,Artist, ,Arthur E. Baggs,1886–1947, ,"Baggs, Arthur E.",American,1886      ,1947      ,,http://vocab.getty.edu/page/ulan/500313752,https://www.wikidata.org/wiki/Q4798617,1922,1922,1922,Earthenware,6 1/8 in. (15.6 cm),"Gift of Robert A. Ellison Jr., 2018",Probably made in|Possibly made in,Columbus|Marblehead,,,United States|United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19940,https://www.wikidata.org/wiki/Q116393713,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.243,False,False,False,19941,,The American Wing,2018.0,Vase,Vase,American,,,,,7328732,Maker|Manufacturer, | ,Rhoda Robbins|Threshold Pottery, | , | ,"Robbins, Rhoda|Threshold Pottery", | ,          |          ,          |          ,Female|,|,|,,0,0,Earthenware,6 1/2 in. (16.5 cm),"Gift of Robert A. Ellison Jr., 2018",Made in,Syracuse,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19941,,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.66,False,False,False,19942,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,164620733,Designer|Manufacturer, | ,Waylande Gregory|Cowan Pottery,"American, Baxter Springs, Kansas 1905–1971 Warren Township, New Jersey|1920–1931", | ,"Gregory, Waylande|Cowan Pottery",American| ,1905      |1920      ,1971      |1931      ,|,http://vocab.getty.edu/page/ulan/500101515|(not assigned),https://www.wikidata.org/wiki/Q7975937|https://www.wikidata.org/wiki/Q5179448,ca. 1930,1927,1933,Earthenware,8 1/4 in. (21 cm),"Gift of Robert A. Ellison Jr., 2018",Made in,Rocky River,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19942,https://www.wikidata.org/wiki/Q116393714,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
2018.294.185,False,False,False,19943,707.0,The American Wing,2018.0,Bowl,Bowl,American,,,,,16437,Artist, ,Henry Varnum Poor,"American, Chapman, Kansas 1887–1970 New City, New York", ,"Poor, Henry Varnum",American,1887      ,1970      ,,http://vocab.getty.edu/page/ulan/500006032,https://www.wikidata.org/wiki/Q5729485,1928,1928,1928,Earthenware,"9 1/8 x 11 5/8 in., 5lb. (23.2 x 29.5 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19943,https://www.wikidata.org/wiki/Q116393715,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.82,False,False,False,19944,707.0,The American Wing,2018.0,Charger,Charger,American,,,,,16183,Artist, ,Wilhelm Hunt Diederich,"American (born Hungary), Szent-Grot 1884–1953 Tappan, New York", ,"Diederich, Wilhelm Hunt","American, born Hungary",1884      ,1953      ,,http://vocab.getty.edu/page/ulan/500019593,https://www.wikidata.org/wiki/Q51163642,ca. 1925–35,1922,1938,Earthenware,"2 5/8 x 16 5/8 in., 2lb. (6.7 x 42.2 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19944,https://www.wikidata.org/wiki/Q116393716,,"Metropolitan Museum of Art, New York, NY",Animals,http://vocab.getty.edu/page/aat/300249525,https://www.wikidata.org/wiki/Q729
2018.294.123,False,False,False,19945,707.0,The American Wing,2018.0,Charger,Charger,American,,,,,733,Artist, ,Charles M. Harder,1889–1959, ,"Harder, Charles M.", ,1889      ,1889      ,,,,1934,1934,1934,Earthenware,"3 1/2 x 16 3/8 in., 8lb. (8.9 x 41.6 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Alfred,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19945,https://www.wikidata.org/wiki/Q116393717,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.6,False,False,False,19946,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,345,Artist, ,Arthur E. Baggs,1886–1947, ,"Baggs, Arthur E.",American,1886      ,1947      ,,http://vocab.getty.edu/page/ulan/500313752,https://www.wikidata.org/wiki/Q4798617,1935,1935,1935,Earthenware,7 5/8 in. (19.4 cm),"Gift of Robert A. Ellison Jr., 2018",Possibly made in|Possibly made in,Columbus|Marblehead,,,United States|United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19946,https://www.wikidata.org/wiki/Q116393718,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.206,False,False,False,19947,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,733516512,Decorator|Manufacturer, | ,William E. Hentschel|Rookwood Pottery Company,"1892–1962|American, Cincinnati, Ohio 1880–1967", | ,"Hentschel, William E.|Rookwood Pottery Company", |American,1892      |1880      ,1962      |1967      ,|,http://vocab.getty.edu/page/ulan/500337172|http://vocab.getty.edu/page/ulan/500331050,https://www.wikidata.org/wiki/Q94536805|https://www.wikidata.org/wiki/Q7366233,1931,1931,1931,Earthenware,7 1/4 in. (18.4 cm),"Gift of Robert A. Ellison Jr., 2018",Made in,Cincinnati,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19947,https://www.wikidata.org/wiki/Q116393719,,"Metropolitan Museum of Art, New York, NY",,,
2017.357.3,True,False,False,19948,707.0,The American Wing,2017.0,Vase,Vase,American,,,,,16196,Artist, ,Maija Grotell,"American (born Finland), Helsinki 1899–1973 Pontiac, Michigan", ,"Grotell, Maija","American, born Finland",1899      ,1973      ,Female,http://vocab.getty.edu/page/ulan/500122362,https://www.wikidata.org/wiki/Q6735604,ca. 1940–50,1937,1953,Stoneware,"16 5/8 in., 14lb. (42.2 cm)","Gift of Robert A. Ellison Jr., 2017",Made in,Cranbrook,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19948,https://www.wikidata.org/wiki/Q116393720,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.187,False,False,False,19950,707.0,The American Wing,2018.0,Vase,Vase,American,,,,,16514,Artist, ,Antonio Prieto,"American, Valdepenas, Spain 1913–1967 Alameda, California", ,"Prieto, Antonio","American, born Spain",1913      ,1967      ,,http://vocab.getty.edu/page/ulan/500524456,https://www.wikidata.org/wiki/Q16203172,ca. 1950–55,1947,1958,Stoneware,"8 3/8 in., 3lb. (21.3 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Oakland,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19950,https://www.wikidata.org/wiki/Q116393721,,"Metropolitan Museum of Art, New York, NY",,,
2018.294.238,False,False,False,19951,707.0,The American Wing,2018.0,Bowl,Bowl,American,,,,,14707,Maker, ,Rudolf Staffel,"American, San Antonio, Texas 1911–2002 Alfred, New York", ,"Staffel, Rudolf",American,1911      ,2002      ,,http://vocab.getty.edu/page/ulan/500079750,https://www.wikidata.org/wiki/Q7377328,1954,1954,1954,Stoneware,"6 5/8 x 8 in., 3lb. (16.8 x 20.3 cm)","Gift of Robert A. Ellison Jr., 2018",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/19951,https://www.wikidata.org/wiki/Q116393723,,"Metropolitan Museum of Art, New York, NY",Cars,http://vocab.getty.edu/page/aat/300178739,https://www.wikidata.org/wiki/Q1420
