Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
04.3.84,False,False,True,21953,371.0,Arms and Armor,1904.0,Glaive,"Glaive of the Bodyguard of Guglielmo Gonzaga (1538–1587), Duke of Mantua and Monferrato",Italian,,,,,,,,,,,,,,,,,,ca. 1575,1550,1600,"Steel, wood",L. 8 ft. 5 1/2 in. (257.8 cm); L. of head 33 1/2 in. (85.1 cm),"Rogers Fund, 1904",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/21953,https://www.wikidata.org/wiki/Q116323877,,"Metropolitan Museum of Art, New York, NY",,,
04.3.88,False,False,True,21954,371.0,Arms and Armor,1904.0,Glaive,Glaive of the Bodyguard of Giovanni Battista Bourbon del Monte (1541–1614),"Italian, Brescia",,,,,,,,,,,,,,,,,,ca. 1590–1600,1565,1625,"Steel, wood, brass, gold, textile",L. 108 3/4 in. (276.23 cm); L. of head (excluding straps) 35 in. (88.9 cm); L. of blade 30 1/2 in. (77.47 cm); greatest W. 6 1/4 in. (15.88 cm); Wt. 6 lb. (2722 g),"Rogers Fund, 1904",,Brescia,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/21954,https://www.wikidata.org/wiki/Q116323849,,"Metropolitan Museum of Art, New York, NY",,,
04.3.89,False,False,True,21955,371.0,Arms and Armor,1904.0,Glaive,Glaive of the Bodyguard of Giovanni Battista Bourbon del Monte (1541–1614),"Italian, Brescia",,,,,,,,,,,,,,,,,,ca. 1590–1600,1565,1625,"Steel, wood, gold, brass, textile",L. 99 3/4 in. (253.37 cm); L. of head (excluding straps) 35 in. (88.9 cm); L. of blade 30 in. (76.2 cm); greatest W. 5 3/4 in. (14.61 cm); Wt. 6 lb. (2722 g),"Rogers Fund, 1904",,Brescia,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/21955,https://www.wikidata.org/wiki/Q116323835,,"Metropolitan Museum of Art, New York, NY",,,
04.3.102,False,False,True,21956,371.0,Arms and Armor,1904.0,Glaive,Glaive,"Italian, Venice",,,,,,,,,,,,,,,,,,early 18th century,1700,1750,"Steel, gold, polychromy, wood, textile",L. 9 ft. 5 3/4 in. (288.9 cm); L. of head 39 1/2 in. (100.3 cm); W. 11 1/2 in. (29.2 cm),"Rogers Fund, 1904",,Venice,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/21956,https://www.wikidata.org/wiki/Q116323863,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659
04.3.105,False,False,True,21957,,Arms and Armor,1904.0,Trellised targe for the tilt,Trellised Targe for the Tilt,"German, Augsburg",,,,,,,,,,,,,,,,,,ca. 1550–60,1525,1585,"Steel, gold",H. 16 in. (40.6 cm); W. 15 in. (38.1 cm); Wt. 8 lb. 6 oz. (3800 g),"Rogers Fund, 1904",,Augsburg,,,,,,,,,,Shields,,http://www.metmuseum.org/art/collection/search/21957,,,"Metropolitan Museum of Art, New York, NY",Lions|Birds|Griffins|Horses,http://vocab.getty.edu/page/aat/300310388|http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300379594|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q140|https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q130223|https://www.wikidata.org/wiki/Q726
04.3.110,False,False,False,21958,,Arms and Armor,1904.0,"Pauldron, Rerebrace, and Couter","Pauldron, Rerebrace, and Couter",German,,,,,,,,,,,,,,,,,,"largest lame of shoulder defense, ca. 1475; other elements probably 19th century",1450,1900,Steel,L. 21 in. (53.3 cm); W. 10 1/8 in. (25.7 cm),"Rogers Fund, 1904",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/21958,,,"Metropolitan Museum of Art, New York, NY",,,
04.3.111,False,False,True,21959,,Arms and Armor,1904.0,Pauldron and rerebrace,Pauldron and Rerebrace,French,,,,,,,,,,,,,,,,,,late 16th century,1550,1600,"Steel, gold",L. 15 1/2 in (39.4 cm); W. 10 1/2 in. (26.7 cm),"Rogers Fund, 1904",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/21959,,,"Metropolitan Museum of Art, New York, NY",,,
04.3.122,False,False,False,21960,,Arms and Armor,1904.0,Sword combined with agujeta flintlock six-shot revolver,Sword Combined with Agujeta Flintlock Six-Shot Revolver,Spanish,,,,,,,,,,,,,,,,,,ca. 1620–40,1595,1665,"Steel, gold",L. 32 1/8 in. (81.6 cm); Cal. .25 in. (6.4 mm); L. of barrel 5 7/8 in. (14.9 cm); Diam. at muzzle 3/8 in. (9.5 mm); Diam. at breech 7/16 in. (11.1 mm); L. of drum 2 3/8 in. (6.0 cm); Diam. of drum 1 1/4 in. (3.2 cm); L. of lock 3 1/2 in. (8.9 cm); L. of pistol 16 1/4 in. (41.3 cm); Wt. 1 lb. 12.2 oz. (800 g),"Rogers Fund, 1904",,,,,,,,,,,,Combination Weapons,,http://www.metmuseum.org/art/collection/search/21960,,,"Metropolitan Museum of Art, New York, NY",,,
04.3.141,False,False,True,21961,,Arms and Armor,1904.0,Basilard,Basilard,Italian,,,,,,,,,,,,,,,,,,ca. 1540,1515,1565,"Steel, wood, gold",L. 12 1/2 in. (31.8 cm); W. 3 1/4 (8.3 cm); Wt. 5.2 oz. (147.4 g),"Rogers Fund, 1904",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/21961,,,"Metropolitan Museum of Art, New York, NY",Lions|David|Goliath|Male Nudes,http://vocab.getty.edu/page/aat/300310388|http://vocab.getty.edu/page/ia/901001014|http://vocab.getty.edu/page/ia/901000579|http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q140|https://www.wikidata.org/wiki/Q41370|https://www.wikidata.org/wiki/Q192785|https://www.wikidata.org/wiki/Q40446
04.3.152,False,False,True,21962,373.0,Arms and Armor,1904.0,Hunting knife,Hunting Knife,"Austrian, Hall",,,,,945,Bladesmith, ,Hans Sumersperger,"Austrian, Hall, active 1492–1498", ,"Sumersperger, Hans",Austrian,1492      ,1498      ,,,,ca. 1500,1475,1525,"Steel, copper alloy, wood, bone, mother-of-pearl",L. 18 5/8 in. (47.29 cm); W. 2 1/2 in. (6.35 cm),"Rogers Fund, 1904",,Hall,,Tyrol,,,,,,,,Knives,,http://www.metmuseum.org/art/collection/search/21962,https://www.wikidata.org/wiki/Q116323822,,"Metropolitan Museum of Art, New York, NY",,,
04.3.158,False,False,True,21963,375.0,Arms and Armor,1904.0,Hunting knife combined with wheellock pistol,Hunting Knife Combined with Wheellock Pistol,"German, Munich",,,,,947,Etcher, ,Ambrosius Gemlich,"German, Munich and Landshut, active ca. 1520–50", ,"Gemlich, Ambrosius",German,1495      ,1575      ,,http://vocab.getty.edu/page/ulan/500331545,https://www.wikidata.org/wiki/Q63283202,"blade ca. 1528–29, etched with a calendar for the years 1529–34; barrel dated 1540 or 1546",1528,1546,"Steel, gold, staghorn, bronze",L. 18 1/4 in. (46.4 cm); L. of barrel 12 3/8 in. (31.4 cm); L. of blade 13 1/4 in. (33.7 cm); Cal. .28 in. (7.1 mm),"Rogers Fund, 1904",,Munich,,,,,,,,,,Combination Weapons,,http://www.metmuseum.org/art/collection/search/21963,https://www.wikidata.org/wiki/Q116323807,,"Metropolitan Museum of Art, New York, NY",,,
04.3.162,False,False,True,21964,375.0,Arms and Armor,1904.0,Wheellock gun,Wheellock gun,"Italian, Brescia",,,,,1109,Barrelsmith, ,Cominazzo workshop,"Italian, Brescia, mid-17th century", ,Cominazzo workshop,Italian,1625      ,1675      ,,,,mid-17th century,1625,1675,"Steel, wood (walnut)",L. 45 1/2 in. (115.6 cm); L. of barrel 32 3/4 in. (83.2 cm); Cal. .58 in. (14.7 mm); Wt. 9 lb. 6 oz. (4250 g),"Rogers Fund, 1904",,Brescia,,,,,,,,,,Firearms-Guns-Wheellock,,http://www.metmuseum.org/art/collection/search/21964,https://www.wikidata.org/wiki/Q116323636,,"Metropolitan Museum of Art, New York, NY",,,
04.3.163,False,False,True,21965,375.0,Arms and Armor,1904.0,Wheellock rifle,Wheellock Rifle,"Silesian, Cieszyn",,,,,1109,Gunsmith, ,Johannes Hartel,"Polish, Cieszyn (Silesian), active ca. 1650", ,"Hartel, Johannes","Polish, Cieszyn (Silesian)",1625      ,1675      ,,,,ca. 1650–60,1625,1685,"Steel, silver, wood (red beech), staghorn, mother of pearl",L. 42 3/4 in. (108.6 cm); Cal. 17/32 in. (13.5 mm); L. of barrel 30 7/8 in. (78.4 cm);  L. of trigger 8 1 4/ in. (21 cm); Wt. 7 lb. 11 oz. (3500 g),"Rogers Fund, 1904",,Cieszyn,,,,,,,,,,Firearms-Guns-Wheellock,,http://www.metmuseum.org/art/collection/search/21965,https://www.wikidata.org/wiki/Q116323610,,"Metropolitan Museum of Art, New York, NY",,,
04.3.164,False,False,True,21966,375.0,Arms and Armor,1904.0,Wheellock gun,Wheellock Gun,French,,,,,,,,,,,,,,,,,,ca. 1610,1585,1635,"Steel, gold, wood (red beech), silver, brass",L. 43 3/8 in. (110.2 cm); L. of barrel 31 1/4 in. (79.4 cm); Cal. .47 in. (11.9 mm); Diam. of bbl. at muzzle 9/16 in. (14.3 mm); Diam. of bbl. at breech 7/8 in. (22.2 mm); Wt. 4 lb. 15 oz. (2246 g),"Rogers Fund, 1904",,,,,,,,,,,,Firearms-Guns-Wheellock,,http://www.metmuseum.org/art/collection/search/21966,https://www.wikidata.org/wiki/Q116323596,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659
04.3.178,False,False,True,21967,373.0,Arms and Armor,1904.0,Oliphant (Hunting horn),Oliphant (Hunting Horn),possibly southern Italian,,,,,,,,,,,,,,,,,,ca. 1200,1175,1225,"Ivory, copper alloy",L. 16 15/16 in. (43 cm); W. 3 5/8 in. (9.2 cm),"Rogers Fund, 1904",,,,,,,,,,,,Miscellaneous,,http://www.metmuseum.org/art/collection/search/21967,https://www.wikidata.org/wiki/Q116240988,,"Metropolitan Museum of Art, New York, NY",,,
