Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
1972.55,False,False,True,7583,,The American Wing,1972.0,Sofa,Sofa,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Mahogany, yellow pine",39 1/4 x 98 x 33 1/2 in. (99.7 x 248.9 x 85.1 cm),"Purchase, Gift of Mrs. Louis Guerineau Myers, in memory of her husband, by exchange, 1972",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7583,,,"Metropolitan Museum of Art, New York, NY",,,
1977.423,False,False,True,7584,,The American Wing,1977.0,Sofa,Sofa,American,,,,,,,,,,,,,,,,,,ca. 1855,1852,1855,Rosewood,41 x 55 1/2 x 30 in. (104.1 x 141 x 76.2 cm),"Gift of Olive Huber, 1977",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7584,,,"Metropolitan Museum of Art, New York, NY",,,
57.130.1,False,False,True,7585,739,The American Wing,1957.0,Sofa,Sofa,American,,,,,110321528,Maker|Maker,Attributed to|or attributed to,John Henry Belter|J. H. Belter & Co.,"American, born Germany 1804-1863 New York|1854–1865", | ,"Belter, John Henry|J. H. Belter & Co.",American| ,1804      |1854      ,1863      |1865      ,|,http://vocab.getty.edu/page/ulan/500001413|,https://www.wikidata.org/wiki/Q46973286|,1850–60,1850,1860,"Rosewood, ash, pine",48 1/2 x 89 3/4 x 29 1/2 in. (123.2 x 228 x 74.9 cm),"Gift of Mrs. Charles Reginald Leonard, in memory of Edgar Welch  Leonard, Robert Jarvis Leonard, and Charles Reginald Leonard, 1957",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7585,https://www.wikidata.org/wiki/Q116338021,,"Metropolitan Museum of Art, New York, NY",,,
1999.396,True,True,True,7586,736,The American Wing,1999.0,Sofa,Sofa,American,,,,,215281110,Maker|Maker,or| ,J. H. Belter & Co.|John Henry Belter,"1854–1865|American, born Germany 1804-1863 New York", | ,"J. H. Belter & Co.|Belter, John Henry", |American,1854      |1804      ,1865      |1863      ,|,|http://vocab.getty.edu/page/ulan/500001413,|https://www.wikidata.org/wiki/Q46973286,1850–60,1850,1860,"Rosewood, Rosewood veneer; chestnut, pine (secondary woods); modern upholstery with some original underupholstery",53 1/4 x 66 x 25 in. (135.3 x 167.6 x 63.5 cm),"Purchase, Friends of the American Wing Fund and Lila Acheson Wallace Gift, 1999",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7586,https://www.wikidata.org/wiki/Q29382950,,"Metropolitan Museum of Art, New York, NY",,,
48.164.1,False,False,True,7587,714,The American Wing,1948.0,Sofa,Sofa,American,,,,,205,Maker, ,William Hancock,active ca. 1820–49,", upholsterer","Hancock, William",American,1817      ,1849      ,,,,1826–28,1826,1828,"Mahogany, maple, chestnut, rosewood",34 3/4 x 89 1/2 x 26 1/2 in. (88.3 x 227.3 x 67.3 cm),"Gift of Mrs. William W. Hoppin, 1948",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7587,https://www.wikidata.org/wiki/Q116338010,,"Metropolitan Museum of Art, New York, NY",,,
68.69.1,False,True,True,7588,774,The American Wing,1968.0,Sofa,Sofa,American,,,,,111,Maker, ,Léon Marcotte,1824–1887, ,"Marcotte, Léon",French,1824      ,1887      ,,http://vocab.getty.edu/page/ulan/500026799,https://www.wikidata.org/wiki/Q1717331,ca. 1860,1857,1860,"Maple, gilt bronze",42 1/2 x 73 x 34 1/2 in. (108 x 185.4 x 87.6 cm),"Gift of Mrs. D. Chester Noyes, 1968",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7588,https://www.wikidata.org/wiki/Q116337999,,"Metropolitan Museum of Art, New York, NY",,,
68.165.3,False,False,False,7589,774,The American Wing,1968.0,Sofa,Sofa,American,,,,,111,Maker, ,Léon Marcotte,1824–1887, ,"Marcotte, Léon",French,1824      ,1887      ,,http://vocab.getty.edu/page/ulan/500026799,https://www.wikidata.org/wiki/Q1717331,ca. 1860,1857,1860,Maple,43 3/8 x 31 x 72 in. (110.2 x 78.7 x 182.9 cm),"Gift of Douglas M. Moffat, 1968",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7589,https://www.wikidata.org/wiki/Q116392787,,"Metropolitan Museum of Art, New York, NY",,,
26.207,False,False,True,7590,774,The American Wing,1926.0,Sofa,Sofa,American,,,,,111,Maker,Attributed to,Samuel McIntire,1757–1811, ,"McIntire, Samuel",American,1757      ,1811      ,,http://vocab.getty.edu/page/ulan/500023295,https://www.wikidata.org/wiki/Q370420,1800–1810,1800,1810,"Mahogany, white pine, birch",40 x 84 x 25 in. (101.6 x 213.4 x 63.5 cm),"Fletcher Fund, 1926",Made in,Salem,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7590,https://www.wikidata.org/wiki/Q116337986,,"Metropolitan Museum of Art, New York, NY",,,
"46.171.1a, b",False,True,True,7591,714,The American Wing,1946.0,Sofa,Sofa,American,,,,,111,Maker,Attributed to,Samuel McIntire,1757–1811, ,"McIntire, Samuel",American,1757      ,1811      ,,http://vocab.getty.edu/page/ulan/500023295,https://www.wikidata.org/wiki/Q370420,ca. 1800,1795,1805,"Mahogany, white pine, birch",38 1/2 x 76 x 25 1/2 in. (97.8 x 193 x 64.8 cm),"Gift of Charles K. Davis, 1946",Made in,Salem,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7591,https://www.wikidata.org/wiki/Q116337930,,"Metropolitan Museum of Art, New York, NY",,,
"40.159.1a, b",False,False,True,7592,733,The American Wing,1940.0,Sofa,Sofa,American,,,,,111,Maker,Attributed to the Workshop of,Duncan Phyfe,"American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York", ,"Phyfe, Duncan","American, born Scotland",1770      ,1854      ,,http://vocab.getty.edu/page/ulan/500082047,https://www.wikidata.org/wiki/Q3041258,1810–20,1810,1820,Maple,30 x 82 1/2 x 24 1/2 in. (76.2 x 209.6 x 62.2 cm),"Gift of Mrs. Bayard Verplanck, in memory of Dr. James Sykes Rumsey, 1940",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/7592,https://www.wikidata.org/wiki/Q116337570,,"Metropolitan Museum of Art, New York, NY",,,
