Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
50.130.141bb recto,False,False,False,12218,,The American Wing,1950.0,Drawing,"Greek Theatre, Epidaurus",American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1891,1891,1891,Graphite on pale green wove paper,10 1/8 x 13 15/16 in. (25.7 x 35.4 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12218,,,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163
50.130.80o,False,False,False,12219,,The American Wing,1950.0,Watercolor,Group of Women,American,,,,,380,Artist,Attributed to,Emily Sargent,1857–1936, ,"Sargent, Emily",American,1857      ,1936      ,Female,http://vocab.getty.edu/page/ulan/500449087,https://www.wikidata.org/wiki/Q29913557,,1857,1936,Watercolor and graphite on white wove paper,8 5/16 x 7 3/8 in. (21.1 x 18.7 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12219,https://www.wikidata.org/wiki/Q98224585,,"Metropolitan Museum of Art, New York, NY",Women,http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q467
50.130.140g recto,False,False,False,12220,,The American Wing,1950.0,Drawing,Head,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,ca. 1876,1876,1876,Graphite on off-white wove paper,7 3/4 x 5 1/8 in. (19.7 x 13 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12220,,,"Metropolitan Museum of Art, New York, NY",Heads|Men|Profiles,http://vocab.getty.edu/page/aat/300375054|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q3409626|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010
50.130.141p recto,False,False,False,12221,,The American Wing,1950.0,Drawing,"House, Hammer",American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,May 1872,1872,1872,Graphite on off-white wove paper,4 3/8 x 6 in. (11.1 x 15.2 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12221,,,"Metropolitan Museum of Art, New York, NY",Houses,http://vocab.getty.edu/page/aat/300005433,https://www.wikidata.org/wiki/Q3947
50.130.109,False,False,False,12222,,The American Wing,1950.0,Drawing,Javanese Dancer,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1889,1889,1889,Graphite on off-white wove paper,12 11/16 x 9 11/16 in. (32.2 x 24.6 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12222,,,"Metropolitan Museum of Art, New York, NY",Women|Dancers,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025653,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q5716684
50.130.141r,False,False,False,12223,,The American Wing,1950.0,Drawing,Queen Maria of Hungary,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1880 (?),1880,1880,Graphite on ledger paper,7 15/16 x 6 3/8 in. (20.2 x 16.2 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12223,,,"Metropolitan Museum of Art, New York, NY",Queens|Portraits,http://vocab.getty.edu/page/aat/300025483|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q16511993|https://www.wikidata.org/wiki/Q134307
50.130.140u,False,False,False,12224,,The American Wing,1950.0,Drawing,Landscape with Palms,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,After 1895 (1917?),1895,1917,Graphite on off-white wove paper,7 x 10 1/16 in. (17.8 x 25.6 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12224,,,"Metropolitan Museum of Art, New York, NY",Landscapes|Palms,http://vocab.getty.edu/page/aat/300132294| ,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q14080
50.130.141d,False,False,False,12225,,The American Wing,1950.0,Drawing,"Lectern, Cathedral, Florence",American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,June 1871,1871,1871,Graphite on off-white wove paper,6 3/4 x 4 1/16 in. (17.1 x 10.3 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12225,,,"Metropolitan Museum of Art, New York, NY",Books,http://vocab.getty.edu/page/aat/300028051,https://www.wikidata.org/wiki/Q571
50.130.88,False,False,False,12226,,The American Wing,1950.0,Drawing,Man in a Hat,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1880–82,1880,1882,Graphite on off-white wove paper,6 1/4 x 3 15/16 in. (15.9 x 10 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12226,,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
50.130.119 recto,False,False,False,12227,,The American Wing,1950.0,Drawing,Woman and Child,American,,,,,16237,Artist, ,John Singer Sargent,"American, Florence 1856–1925 London", ,"Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1885–86,1885,1886,Charcoal on off-white wove paper,9 11/16 x 13 1/2 in. (24.6 x 34.3 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12227,,,"Metropolitan Museum of Art, New York, NY",Girls|Women,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q467
