Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"36.25.1500a, b",False,False,False,27824,,Arms and Armor,1936.0,Sword (Kampilan) with scabbard,Sword (Kampilan) with Scabbard,"Philippine, Lanao del Sur",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, wood, hair",L. with scabbard 39 1/2 in. (100.3 cm); L. without scabbard 37 1/4 in. (94.6 cm); W. 6 in. (15.2 cm); Wt. 1 lb. 9.2 oz. (714.4 g); Wt. of scabbard 1 lb. 0.2 oz. (459.3 g),"Bequest of George C. Stone, 1935",,,,Lanao del Sur,,,,,,,,Swords,,http://www.metmuseum.org/art/collection/search/27824,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.51,False,False,True,27825,,Arms and Armor,1936.0,Burgonet,Burgonet,Philippine,,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,Brass,H. 10 5/8 in. (27 cm); W. 10 in. (25.4 cm); D. 15 in. (38.1 cm); Wt. 5 lb. 1.1 oz. (2299.1 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Helmets,,http://www.metmuseum.org/art/collection/search/27825,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.52,False,False,False,27826,,Arms and Armor,1936.0,Shirt of mail and plate,Shirt of Mail and Plate,"Philippine, Moro",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,Brass,Wt. 25 lb. 8 oz. (11.58 kg),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Armor Parts-Cuirasses,,http://www.metmuseum.org/art/collection/search/27826,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.98,False,False,True,27827,,Arms and Armor,1936.0,Helmet,Helmet,"Philippine, Moro",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Horn, leather, hair (all water buffalo)",H. 11 1/4 in. (28.6 cm); W. 10 3/8 in. (26.4 cm); D. 13 1/8 in. (33.3 cm); Wt. 2 lb. 8.6 oz. (1151 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Helmets,,http://www.metmuseum.org/art/collection/search/27827,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.702a, b",False,False,False,27828,,Arms and Armor,1936.0,Dagger with sheath,Dagger with Sheath,"Philippine, Mindanao",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,"Steel, brass, mother-of-pearl, horn",L. with sheath 11 in. (27.9 cm); L. without sheath 9 3/8 in. (23.8 cm);  L. of blade 5 1/2 in. (14 cm); W. 2 15/16 in. (7.5 cm); Wt. 4.4 oz. (124.7 g); Wt. of sheath 1.7 oz. (48.2 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/27828,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.850a, b",False,False,True,27829,,Arms and Armor,1936.0,Knife with sheath,Knife with Sheath,"Philippine, Moro",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, copper, silver",L. with sheath 13 1/8 in. (33.3 cm); L. without sheath 12 7/8 in. (32.7 cm); L. of blade 8 3/4 in. (22.2 cm); W. 1 7/8 in. (4.8 cm); Wt. 8.5 oz. (241 g); Wt. of sheath 3.2 oz. (90.7 g),"Bequest of George C. Stone, 1935",,,,Sulu,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/27829,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.866a, b",False,False,True,27830,,Arms and Armor,1936.0,Dagger with sheath,Dagger with Sheath,"Philippine, Moro",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, silver, copper",H. with sheath 10 1/2 in. (26.7 cm); H. without sheath 10 5/16 in. (26.2 cm); H. of blade 6 3/4 in. (17.1 cm); W. 2 1/8 in. (5.4 cm); Wt. 4.5 oz. (127.6 g); Wt. of sheath 3.1 oz. (87.9 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/27830,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.867a, b",False,False,True,27831,,Arms and Armor,1936.0,Dagger with sheath,Dagger with Sheath,"Philippine, Mindanao",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, ivory, textile, copper, silver",H. with sheath 9 1/4 in. (23.5 cm); H. without sheath 9 in. (22.9 cm); W. 1 3/4 in. (4.5 cm); Wt. 3.1 oz. (87.9 g); Wt. of sheath 0.6 oz. (17 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/27831,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.871a, b",False,False,True,27832,,Arms and Armor,1936.0,Dagger with sheath,Dagger with Sheath,"Philippine, Mindanao",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, silver, silver wire",H. with sheath 9 3/4 in. (24.8 cm); H. without sheath 9 5/16 in. (23.7 cm); H. of blade 6 in. (15.2 cm); W. 1 13/16 in. (4.6 cm); Wt. 3 oz. (7.6 g); Wt. of sheath 1.5 oz. (42.5 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/27832,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.880a, b",False,False,True,27833,,Arms and Armor,1936.0,Dagger with sheath,Dagger with Sheath,"Philippine, Mindanao",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, cane (rattan), textile, brass, leather, twine",L. with sheath 13 9/16 in. (34.4 cm); L. without sheath 12 in. (30.5 cm); W. 2 7/16 in. (6.2 cm); Wt. 4 oz. (113.4 g); Wt. of sheath 2.9 oz. (82.2 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Daggers,,http://www.metmuseum.org/art/collection/search/27833,,,"Metropolitan Museum of Art, New York, NY",,,
