Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
14.40.31,False,False,True,42213,200.0,Asian Art,1914.0,Vase,,China,"Qing dynasty (1644–1911), Yongzheng mark and period (1723–35)",,,,,,,,,,,,,,,,,early 18th century,1700,1733,Porcelain with light blue glaze,H. 6 in. (15.2 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42213,https://www.wikidata.org/wiki/Q116395473,,"Metropolitan Museum of Art, New York, NY",,,
14.40.141,False,False,True,42215,200.0,Asian Art,1914.0,Vase,,China,"Qing dynasty (1644–1911), Qianlong mark and period (1736–95)",,,,,,,,,,,,,,,,,18th century,1736,1795,"Soft-paste porcelain (Jingdezhen ware)

",H. 8 in. (20.3 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42215,https://www.wikidata.org/wiki/Q116395479,,"Metropolitan Museum of Art, New York, NY",,,
14.40.20,False,False,True,42216,200.0,Asian Art,1914.0,Vase,,China,Qing dynasty (1644–1911),,,,,,,,,,,,,,,,,18th century,1700,1799,"Porcelain with blue glaze (Jingdezhen ware)

",H. 6 in. (15.2 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42216,https://www.wikidata.org/wiki/Q116395485,,"Metropolitan Museum of Art, New York, NY",,,
14.40.362,False,False,True,42217,203.0,Asian Art,1914.0,Vase,,China,"Qing dynasty (1644–1911), Kangxi mark and period (1662–1722)",,,,,,,,,,,,,,,,,late 16th–early 17th century,1662,1722,"Porcelain with raised decoration and peach-bloom and green glaze (Jingdezhen ware)

",H. 8 in. (20.3 cm); Diam. 3 1/2 in. (8.9 cm); Diam. of rim 15/1 in. (2.4 cm); Diam. of base 1 3/4 in. (4.4 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42217,https://www.wikidata.org/wiki/Q116314087,,"Metropolitan Museum of Art, New York, NY",Dragons,http://vocab.getty.edu/page/aat/300375726,https://www.wikidata.org/wiki/Q7559
14.40.334,False,False,True,42218,,Asian Art,1914.0,Vase,,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,,,,,,,,,,,,,,,,late 17th–early 18th century,1667,1733,PoPorcelain painted in overglaze polychrome enamels (Jingdezhen ware),H. 29 in. (73.7 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42218,,,"Metropolitan Museum of Art, New York, NY",,,
23.225.156,False,False,True,42219,201.0,Asian Art,1923.0,Dish,,Japan,Edo period (1615–1868),,,,,,,,,,,,,,,,,early 18th century,1700,1733,"Porcelain painted with cobalt blue under and colored enamels over transparent glaze (Hizen ware; Imari type)

",H. 2 in. (5.1 cm); Gr. W. 10 7/8 in. (27.6 cm),"Gift of Mrs. V. Everit Macy, 1923",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42219,https://www.wikidata.org/wiki/Q116395494,,"Metropolitan Museum of Art, New York, NY",Birds|Trees,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q10884
14.40.419,False,False,True,42220,,Asian Art,1914.0,Vase,,China,Qing dynasty (1644–1911),,,,,,,,,,,,,,,,,19th century,1800,1899,"Porcelain painted with colored enamels on the biscuit (Jingdezhen ware)

",H. 19 3/4 in. (50.2 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42220,,,"Metropolitan Museum of Art, New York, NY",Insects|Flowers,http://vocab.getty.edu/page/aat/300310470|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q1390|https://www.wikidata.org/wiki/Q506
14.40.91,False,False,True,42221,,Asian Art,1914.0,Vase,清康熙  景德鎮窯五彩四季花卉圖方瓶|Vase decorated with flowers of the four seasons,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,,,,,,,,,,,,,,,,early 18th century,1700,1733,"Porcelain painted in overglaze polychrome enamels (Jingdezhen ware)
",H. 19 1/4 in. (48.9 cm); W. 5 3/4 in. (14.6 cm); D. 5 3/4 in. (14.6 cm); Diam. of rim 4 1/2 in. (11.4 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42221,https://www.wikidata.org/wiki/Q116314081,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers|Leaves,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971
14.40.398,False,False,True,42222,200.0,Asian Art,1914.0,Vase,,China,Qing dynasty (1644–1911),,,,,,,,,,,,,,,,,19th century,1800,1899,"Porcelain painted with colored enamels on the biscuit (Jingdezhen ware)

",H. 27 in. (68.6 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42222,https://www.wikidata.org/wiki/Q116395500,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
14.40.399,False,False,True,42223,200.0,Asian Art,1914.0,Vase,,China,Qing dynasty (1644–1911),,,,,,,,,,,,,,,,,late 19th century,1867,1899,"Porcelain painted with colored enamels on the biscuit (Jingdezhen ware)

",H. 28 in. (71.1 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/42223,https://www.wikidata.org/wiki/Q116395505,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506
