Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"29.158.260a, b",False,False,False,23277,,Arms and Armor,1929.0,Pair of greaves (lower leg defenses),Pair of Greaves (Lower Leg Defenses),"German, possibly Augsburg",,,,,,,,,,,,,,,,,,16th century,1501,1600,Steel,"L. of each, 17 1/2 in. (44.5 cm)","Bashford Dean Memorial Collection, Funds from various donors, 1929",,possibly Augsburg,,,,,,,,,,Armor Parts-Greaves,,http://www.metmuseum.org/art/collection/search/23277,,,"Metropolitan Museum of Art, New York, NY",,,
"29.158.266a, b",False,False,True,23278,,Arms and Armor,1929.0,Left and right knee defenses (Poleyns),Left and Right Knee Defenses (Poleyns),Western European,,,,,,,,,,,,,,,,,,ca. 1460,1435,1485,Steel,Poleyn (29.158.266a); H. 6 in. (15.2 cm); W. 4 1/2 in. (11.4 cm); D. 7 in. (17.8 cm); Wt. 7.5 oz. (212.6 g); poleyn (29.158.266b); H. 6 3/8 in. (16.2 cm); W. 4 1/2 in. (11.4 cm); D. 7 5/8 in. (19.4 cm); Wt. 7.7 oz. (218.3 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Knee Defenses,,http://www.metmuseum.org/art/collection/search/23278,,,"Metropolitan Museum of Art, New York, NY",,,
"29.158.267a, b",False,False,True,23279,,Arms and Armor,1929.0,Left and right knee defenses (Poleyns),Left and Right Knee Defenses (Poleyns),Italian,,,,,,,,,,,,,,,,,,ca. 1450,1425,1475,Steel,Poleyn (a); H. 8 3/8 in. (21.3 cm); W. 6 in. (15.2 cm); D. 8 7/8 in. (22.5 cm); Wt. 11.7 oz. (331.7 g); poleyn (b); H. 8 1/4 in. (21 cm); W. 5 5/8 in. (14.3 cm); D. 8 3/4 in. (22.2 cm); Wt. 13.4 oz. (379.9 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Knee Defenses,,http://www.metmuseum.org/art/collection/search/23279,,,"Metropolitan Museum of Art, New York, NY",,,
"29.158.272a, b",False,False,True,23280,,Arms and Armor,1929.0,Pair of knee defenses (Poleyns),Pair of Knee Defenses (Poleyns),Italian,,,,,,,,,,,,,,,,,,ca. 1460 and later,1435,1925,Steel,Poleyn (a); H. 7 3/4 in. (19.7 cm); W. 5 3/4 in. (14.6 cm); D. 8 7/8 in. (22.5 cm); Wt. 8.8 oz. (249.5 g); poleyn (b); H. 7 3/4 in. (19.7 cm); W. 7 in. (17.8 cm); D. 9 3/8 in. (23.8 cm); Wt. 9.1 oz. (258 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Knee Defenses,,http://www.metmuseum.org/art/collection/search/23280,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.273a,False,False,True,23281,,Arms and Armor,1929.0,Right knee defense (Poleyn),Right Knee Defense (Poleyn),Italian,,,,,,,,,,,,,,,,,,ca. 1460 and early 20th century,1435,1935,Steel,H. 8 in. (20.3 cm); W. 5 1/4 in. (13.3 cm); D. 9 1/2 in. (24.1 cm); Wt. 13.4 oz. (379.9 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Knee Defenses,,http://www.metmuseum.org/art/collection/search/23281,,,"Metropolitan Museum of Art, New York, NY",,,
"29.158.274a, b",False,False,True,23282,,Arms and Armor,1929.0,Pair of arm defenses,Pair of Arm Defenses,Italian,,,,,,,,,,,,,,,,,,"arm defense (b), ca. 1450; arm defense (a), later restoration",1425,1475,Steel,Arm defense (a); H. 11 1/2 in. (29.2 cm); W. 5 in. (12.7 cm); D. 7 1/4 in. (18.4 cm); Wt. 2 lbs. 0.6 oz. (924.2 g); arm defense (b); H. 11 1/2 in. (29.2 cm); W. 4 3/4 in. (12.1 cm); D. 6 7/16 in. (16.4 cm); Wt. 2 lbs. 3.3 oz. (1000.7 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/23282,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.276,False,False,False,23283,,Arms and Armor,1929.0,Left leg defense,Left Leg Defense,Spanish,,,,,,,,,,,,,,,,,,16th century,1501,1600,Steel,L. 20 in. (50.8 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Thigh and Leg Defense,,http://www.metmuseum.org/art/collection/search/23283,,,"Metropolitan Museum of Art, New York, NY",,,
"29.158.279a, b",False,False,True,23284,,Arms and Armor,1929.0,Pair of greaves,Pair of Greaves,Italian,,,,,,,,,,,,,,,,,,"left greave (b), ca. 1450; right greave (a), mid-20th century",1425,1975,"Steel, leather",Greave (a); H. 14 in. (35.6 cm); W. 4 3/4 in. (12.1 cm); D. 5 3/4 in. (14.6 cm); Wt. 19.5 oz. (552.8 g); greave (b); H. 14 1/8 in. (35.9 cm); W. 5 in. (12.7 cm); D. 6 in. (15.2 cm); Wt. 31 oz. (878.8 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Greaves,,http://www.metmuseum.org/art/collection/search/23284,,,"Metropolitan Museum of Art, New York, NY",,,
"29.158.281a, b",False,False,True,23285,,Arms and Armor,1929.0,Pair of greaves with sabatons,Pair of Greaves with Sabatons,German,,,,,,,,,,,,,,,,,,"right greave and sabaton, ca. 1510–30; left greave and sabaton excepting toe-cap, early 20th century",1485,1950,Steel,Greave and sabaton (a); H. 16 1/2 in. (41.9 cm); W. 5 1/2 in. (14 cm); D. 10 5/8 in. (27 cm); Wt. 2 lb. 10.9 oz. (1216.2 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Greaves,,http://www.metmuseum.org/art/collection/search/23285,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.302,False,False,True,23286,,Arms and Armor,1929.0,Knee defense (Poleyn),Knee Defense (Poleyn),Italian,,,,,,,,,,,,,,,,,,ca. 1450–75,1425,1500,Steel,H. 6 1/2 in. (16.5 cm); W. 5 1/4 in. (13.3 cm); D. 8 3/8 in. (21.3 cm); Wt. 11.7 oz. (331.7 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Knee Defenses,,http://www.metmuseum.org/art/collection/search/23286,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.304,False,False,True,23287,374.0,Arms and Armor,1929.0,Left tasset (thigh defense) from a boy's costume armor,Left Tasset (Thigh Defense) from a Boy's Costume Armor,"Austrian, Innsbruck",,,,,953,Armorer, ,Hans Seusenhofer,"Austrian, Innsbruck, 1470–1555", ,"Seusenhofer, Hans",Austrian,1470      ,1555      ,,http://vocab.getty.edu/page/ulan/500074074,,ca. 1532,1507,1557,"Steel, copper alloy, gold",H. 8 3/8 in. (21.3 cm); W. 6 in. (15.2 cm); D. 4 1/2 in. (11.4 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,Innsbruck,,,,,,,,,,Armor Parts-Thigh and Leg Defense,,http://www.metmuseum.org/art/collection/search/23287,https://www.wikidata.org/wiki/Q116326412,,"Metropolitan Museum of Art, New York, NY",,,
29.158.305,False,False,False,23288,,Arms and Armor,1929.0,Part of an upper arm defense (Rerebrace),Part of an Upper Arm Defense (Rerebrace),German,,,,,,,,,,,,,,,,,,third quarter 16th century,1550,1575,Steel,H. 4 1/2 in. (11.4 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Arms & Shoulders,,http://www.metmuseum.org/art/collection/search/23288,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.307,False,False,False,23289,,Arms and Armor,1929.0,Part of a greave,Part of a Greave,German,,,,,,,,,,,,,,,,,,ca. 1550,1525,1575,"Steel, gold",H. 15 in. (38.1 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Archery Equipment,,http://www.metmuseum.org/art/collection/search/23289,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.308,False,False,False,23290,,Arms and Armor,1929.0,Shoulder defense (Pauldron),Shoulder Defense (Pauldron),German,,,,,,,,,,,,,,,,,,ca. 1560,1535,1585,Steel,H. 11 in. (27.9 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/23290,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.312,False,False,False,23291,,Arms and Armor,1929.0,Locking gauntlet,Locking Gauntlet,German,,,,,,,,,,,,,,,,,,ca. 1525,1500,1550,"Steel, leather, copper alloy",L. extended 11 in. (27.9 cm); L. closed 8 in. (20.3 cm); W. 5 in. (12.7 cm); Wt. 1 lb. 4 oz. (567 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Gauntlets,,http://www.metmuseum.org/art/collection/search/23291,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.314,False,False,False,23292,,Arms and Armor,1929.0,Front plate of a gorget,Front Plate of a Gorget,"German, Nuremberg",,,,,,,,,,,,,,,,,,last quarter of 16th century–early 17th century,1575,1650,"Steel, gold",H. 5 1/2 in. (14 cm); W. 12 in. (30.5 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,Nuremberg,,,,,,,,,,"Armor Parts-Colletins, Parts",,http://www.metmuseum.org/art/collection/search/23292,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.317,False,False,False,23293,,Arms and Armor,1929.0,Left forearm defense (Vambrace) for a boy's armor,Left Forearm Defense (Vambrace) for a Boy's Armor,French,,,,,,,,,,,,,,,,,,early 17th century,1600,1650,"Steel, gold",L. 7 1/2 in. (19.1 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/23293,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.318,False,False,False,23294,,Arms and Armor,1929.0,Left arm defense for a boy's armor,Left Arm Defense for a Boy's Armor,German,,,,,,,,,,,,,,,,,,late 16th century,1550,1600,Steel,H. 10 1/2 in. (26.7 cm); Wt. 1 lb. 0.8 oz. (476.3 g),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/23294,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.320,False,False,False,23295,,Arms and Armor,1929.0,Reinforcing bevor for a tilting helmet,Reinforcing Bevor for a Tilting Helmet,German,,,,,,,,,,,,,,,,,,ca. 1570,1545,1595,Steel,H. 8 in. (20.3 cm); W. 8 1/4 in. (21 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Buffes,,http://www.metmuseum.org/art/collection/search/23295,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.323,False,False,False,23296,,Arms and Armor,1929.0,Gorget,Gorget,German,,,,,,,,,,,,,,,,,,ca. 1560,1535,1585,"Steel, leather",H. 4 1/2 in. (11.4 cm); W. 12 1/2 in. (31.8 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Colletins,,http://www.metmuseum.org/art/collection/search/23296,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.324,False,False,False,23297,,Arms and Armor,1929.0,Part of an arm defense,Part of an Arm Defense,German,,,,,,,,,,,,,,,,,,ca. 1510–25,1485,1550,Steel,H. 3 in. (7.6 cm); W. 5 in. (12.7 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts,,http://www.metmuseum.org/art/collection/search/23297,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.327,False,False,True,23298,,Arms and Armor,1929.0,Right shoulder defense (Pauldron),Right Shoulder Defense (Pauldron),Italian,,,,,,,,,,,,,,,,,,ca. 1570,1545,1595,Steel,H. 9 1/2 in. (24.1 cm); W. 11 in. (27.9 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor for Man-Scale Armor,,http://www.metmuseum.org/art/collection/search/23298,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.328,False,False,False,23299,,Arms and Armor,1929.0,Cuff of a gauntlet,Cuff of a Gauntlet,German,,,,,,,,,,,,,,,,,,ca. 1560,1535,1585,Steel,L. 6 in. (15.2 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Gauntlets,,http://www.metmuseum.org/art/collection/search/23299,,,"Metropolitan Museum of Art, New York, NY",,,
29.158.329,False,False,False,23300,,Arms and Armor,1929.0,Cuff of a gauntlet,Cuff of a Gauntlet,German,,,,,,,,,,,,,,,,,,ca. 1560,1535,1585,Steel,L. 4 1/2 in. (11.4 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Armor Parts-Gauntlets,,http://www.metmuseum.org/art/collection/search/23300,,,"Metropolitan Museum of Art, New York, NY",,,
