Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
46.21g,False,False,True,18309,,The American Wing,1946.0,Piece,Piece,British,,,,,,,,,,,,,,,,,,ca. 1830,1830,1830,"Cotton, printed",80 × 61 in. (203.2 × 154.9 cm),"Rogers Fund, 1946",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/18309,,,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971
66.242.17,True,False,True,18354,736,The American Wing,1966.0,Painting,Lake George and the Village of Caldwell,American,,,,,240,Artist, ,Thomas Chambers,1808–after 1866, ,"Chambers, Thomas",American,1808      ,1867      ,,http://vocab.getty.edu/page/ulan/500023474,https://www.wikidata.org/wiki/Q18508680,ca. 1850s,1847,1850,Oil on canvas,22 1/2 x 30 1/2 in. (57.2 x 77.5 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/18354,https://www.wikidata.org/wiki/Q19924122,,"Metropolitan Museum of Art, New York, NY",Lakes|Landscapes|Villages|Boats,http://vocab.getty.edu/page/aat/300008680|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008372|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q23397|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q532|https://www.wikidata.org/wiki/Q35872
2004.418.1,False,False,False,18361,,The American Wing,2004.0,Quilt,"Quilt, Log Cabin pattern",American,,,,,,,,,,,,,,,,,,ca. 1900,1897,1903,Cotton,85 x 67 in. (215.9 x 170.2 cm),"Gift of Jack Ellenberger, 2004",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/18361,,,"Metropolitan Museum of Art, New York, NY",,,
2004.418.2,False,False,False,18362,,The American Wing,2004.0,Quilt,"Quilt, Baskets pattern",American,,,,,,,,,,,,,,,,,,ca. 1930,1927,1933,Cotton,87 x 70 in. (221 x 177.8 cm),"Gift of Jack Ellenberger, 2004",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/18362,,,"Metropolitan Museum of Art, New York, NY",,,
2004.538,False,False,False,18371,,The American Wing,2004.0,Card table,Card Table,American,,,,,111,Maker,Attributed to,Duncan Phyfe,"American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York", ,"Phyfe, Duncan","American, born Scotland",1770      ,1854      ,,http://vocab.getty.edu/page/ulan/500082047,https://www.wikidata.org/wiki/Q3041258,1815–25,1815,1825,"Rosewood, satinwood, painted and gilded gesso, brass",29 1/4 x 36 x 18 in. (74.3 x 91.4 x 45.7 cm),"Partial and Promised Gift of James and Laura Freeman, 2004",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/18371,,,"Metropolitan Museum of Art, New York, NY",Griffins,http://vocab.getty.edu/page/aat/300379594,https://www.wikidata.org/wiki/Q130223
15.30.64,False,False,True,18447,759,The American Wing,1915.0,Painting,Lake George,American,,,,,16334,Artist, ,John William Casilear,"American, New York 1811–1893 Saratoga Springs, New York", ,"Casilear, John William",American,1811      ,1893      ,,http://vocab.getty.edu/page/ulan/500013823,https://www.wikidata.org/wiki/Q2700128,1857,1857,1857,Oil on canvas,20 5/16 x 29 7/8 in. (51.6 x 75.9 cm),"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/18447,https://www.wikidata.org/wiki/Q19925607,,"Metropolitan Museum of Art, New York, NY",Landscapes|Lakes|Mountains,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008680|http://vocab.getty.edu/page/aat/300008795,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q23397|https://www.wikidata.org/wiki/Q8502
Inst.1985.9.1,False,False,True,18513,740,The American Wing,,Desk accessory,Desk Accessory,American or British,,,,,,,,,,,,,,,,,,1850,1850,1850,Antique bronze,9 x 5 1/4 x 2 1/4 in. (22.9 x 13.3 x 5.7 cm),"Purchase, Peggy N. Gerry Gift, 1985",Possibly made in|Possibly made in,,,,England|United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/18513,https://www.wikidata.org/wiki/Q116393564,,"Metropolitan Museum of Art, New York, NY",,,
2006.428.4,False,False,False,18519,,The American Wing,2006.0,Drawing,"Design drawing of of lotus blossom of floral capital from loggia, Laurelton Hall",American,,,,,225,Maker, ,"Lenox, Incorporated","American, Trenton, New Jersey, established 1889", ,"Lenox, Incorporated ",American,1889      ,9999      ,,http://vocab.getty.edu/page/ulan/500333010,,ca. 1900–1915,1897,1915,"Watercolor, graphite, and ink on paper",18 3/8 x 14 in. (46.7 x 35.6 cm),"Gift of Lenox, Incorporated, 2006",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/18519,,,"Metropolitan Museum of Art, New York, NY",Lotuses,http://vocab.getty.edu/page/aat/300375570,https://www.wikidata.org/wiki/Q3645698
Inst.1985.9.2,False,False,True,18530,740,The American Wing,,Desk accessory,Desk Accessory,American or British,,,,,,,,,,,,,,,,,,ca. 1850,1850,1850,Antique bronze,11 5/8 x 4 3/8 x 3 1/4 in. (29.5 x 11.1 x 8.3 cm),"Purchase, Peggy N. Gerry Gift, 1985",Possibly made in|Possibly made in,,,,England|United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/18530,https://www.wikidata.org/wiki/Q116393565,,"Metropolitan Museum of Art, New York, NY",,,
Inst.1985.9.3,False,False,True,18532,740,The American Wing,,Notepaper holder,Notepaper Holder,American or British,,,,,,,,,,,,,,,,,,ca.1850,1850,1850,Brass ormolu,3 x 6 3/4 x 2 3/4 in. (7.6 x 17.1 x 7 cm),"Purchase, Peggy N. Gerry Gift, 1985",Possibly made in|Possibly made in,,,,England|United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/18532,https://www.wikidata.org/wiki/Q116393566,,"Metropolitan Museum of Art, New York, NY",,,
