Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
36.25.1827,False,False,False,30810,,Arms and Armor,1936.0,Axe,Axe,"Indian, Assam, Naga",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Iron, wood, hair",H. 33 3/4 in. (85.7 cm); W. 6 in. (15.2 cm); Wt. 2 lb. 2.8 oz. (986.6 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30810,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1828,False,False,True,30811,,Arms and Armor,1936.0,Axe,Axe,"Indian, Assam, Naga",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, reed, hair",H. 32 in. (81.3 cm); W. 3 3/4 in. (9.5 cm); Wt. 2 lb. 5.8 oz. (1071.6 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30811,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1831,False,False,True,30812,,Arms and Armor,1936.0,Axe (Berdiche),Axe (Berdiche),Turkish,,,,,,,,,,,,,,,,,,A.H. 1197/ 1782–83 CE,1197,1782,"Steel, wood, silver",L. 55 3/4 in. (141.6 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30812,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1832,False,False,False,30813,,Arms and Armor,1936.0,Axe,Axe,Balkan,,,,,,,,,,,,,,,,,,17th century,1601,1700,"Wood, steel, silver",L. 26 1/8 in. (66.4 cm); W. 5 5/8 in. (14.3 cm); D. 13/16 in. (2.1 cm); Wt. 1 lb. 4.7 oz. (587 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30813,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1833,False,False,False,30814,,Arms and Armor,1936.0,Hammer,Hammer of a Janissary,Turkish,,,,,,,,,,,,,,,,,,17th century,1601,1700,"Steel, wood, iron, silver",L. 25 3/4 in. (65.4 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30814,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1834,False,False,True,30815,,Arms and Armor,1936.0,Hammer,Hammer of a Janissary,Turkish,,,,,,,,,,,,,,,,,,17th century,1601,1700,"Steel, iron, wood, silver",L. 18 in. (45.7 cm); W. 5 3/4 in. (14.6 cm); Wt. 1 lb. 0.1 oz. (456.4 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30815,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1835,False,False,True,30816,,Arms and Armor,1936.0,Axe,Axe,"Indian, Chota Nagpur",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Steel, wood, iron, brass",L. 53 3/4 in. (136.5 cm); L. of head 13 3/4 in. (34.9 cm); W. 4 5/8 in. (11.7 cm); Wt. 2 lbs. 7 oz. (1105.6 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30816,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1839,False,False,True,30817,,Arms and Armor,1936.0,Hammer head,Head of a Janissary Hammer,Turkish,,,,,,,,,,,,,,,,,,16th century,1501,1600,"Iron, silver",H. 6 3/8 in. (16.2 cm); W. 1 1/4 in. (3.2 cm); Wt. 15.1 oz. (428.1 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30817,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1840,False,False,True,30818,,Arms and Armor,1936.0,Axe with concealed spear,Axe with Concealed Spear,"Indian, Travancore",,,,,,,,,,,,,,,,,,17th–18th century,1601,1800,"Steel, brass silver, lead wood",L. 35 3/8 in. (89.9 cm),"Bequest of George C. Stone, 1935",,,,Travancore,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30818,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1841,False,False,True,30819,,Arms and Armor,1936.0,Axe (Bullova),Axe (Bullova),"Indian, Chota Nagpur",,,,,,,,,,,,,,,,,,19th century,1801,1900,"Wood (bamboo), steel",L. 62 1/2 in. (158.8 cm); L. of head 18 7/8 in. (47.9 cm); W. 6 1/2 in. (16.5 cm); Wt. 3 lbs. 12.8 oz. (1718 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30819,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.1842a, b",False,False,False,30820,,Arms and Armor,1936.0,Axe with stiletto,Axe with Stiletto,Indian,,,,,,,,,,,,,,,,,,17th century,1601,1700,"Steel, silver",L. 20 in. (50.8 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30820,,,"Metropolitan Museum of Art, New York, NY",,,
"36.25.1843a, b",False,False,True,30821,,Arms and Armor,1936.0,Axe with stiletto,Axe with Stiletto,"Indian, central India",,,,,,,,,,,,,,,,,,18th–19th century,1701,1900,Steel,Axe (a); L. 21 5/8 in. (54.9 cm); W. 7 3/4 in. (19.7 cm); Wt. 2 lb. 9.6 oz. (41.6 g); stiletto (b); L. 16 1/4 in. (41.3 cm); Wt. 7.7 oz. (218.3 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30821,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1844,False,False,True,30822,,Arms and Armor,1936.0,Axe,Double-bladed Processional Axe,North Indian,,,,,,,,,,,,,,,,,,"blade, 1170 A.H./1756–57 CE; shaft, 19th or 20th century",1756,1757,"Steel, wood",L. 50 in. (127 cm); L. of head 15 1/4 in. (38.7 cm); W. 15 1/2 in. (39.4 cm); Wt. 2 lbs. 8.9 oz. (1159.5 g),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30822,,,"Metropolitan Museum of Art, New York, NY",,,
36.25.1846,False,False,False,30823,,Arms and Armor,1936.0,Axe,Axe,"Indian, northern",,,,,,,,,,,,,,,,,,17th century,1601,1700,"Steel, wood, leather",L. 42 1/2 in. (108 cm); L. of blade 15 in. (38.1 cm),"Bequest of George C. Stone, 1935",,,,,,,,,,,,Shafted Weapons,,http://www.metmuseum.org/art/collection/search/30823,,,"Metropolitan Museum of Art, New York, NY",,,
