Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"60.111.201, .212",False,False,False,3107,774,The American Wing,1960.0,Demitasse cup and saucer,Demitasse Cup and Saucer,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)","Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/3107,https://www.wikidata.org/wiki/Q116391767,,"Metropolitan Museum of Art, New York, NY",,,
"60.111.202, .213",False,False,False,3108,774,The American Wing,1960.0,Demitasse cup and saucer,Demitasse Cup and Saucer,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)","Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/3108,https://www.wikidata.org/wiki/Q116391768,,"Metropolitan Museum of Art, New York, NY",,,
"60.111.203, .214",False,False,True,3109,774,The American Wing,1960.0,Demitasse cup and saucer,Demitasse Cup and Saucer,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)","Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/3109,https://www.wikidata.org/wiki/Q116370688,,"Metropolitan Museum of Art, New York, NY",,,
"60.111.204, .215",False,False,True,3110,774,The American Wing,1960.0,Demitasse cup and saucer,Demitasse Cup and Saucer,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)","Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/3110,https://www.wikidata.org/wiki/Q116370687,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
"60.111.205, .216",False,False,False,3111,774,The American Wing,1960.0,Demitasse cup and saucer,Demitasse Cup and Saucer,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)","Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/3111,https://www.wikidata.org/wiki/Q116391769,,"Metropolitan Museum of Art, New York, NY",,,
"60.111.206, .217",False,False,False,3112,774,The American Wing,1960.0,Demitasse cup and saucer,Demitasse Cup and Saucer,"Chinese, for American market",,,,,,,,,,,,,,,,,,ca. 1860–66,1860,1866,Porcelain,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)","Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/3112,https://www.wikidata.org/wiki/Q116391770,,"Metropolitan Museum of Art, New York, NY",,,
"69.194.115, .126",False,False,True,3113,774,The American Wing,1969.0,Demitasse cup and saucer,Demitasse Cup and Saucer,American,,,,,127,Maker, ,Union Porcelain Works,1863–1922, ,Union Porcelain Works ,American,1863      ,1922      ,,http://vocab.getty.edu/page/ulan/500333024,https://www.wikidata.org/wiki/Q18356506,1885–87,1885,1887,Porcelain,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)","Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/3113,https://www.wikidata.org/wiki/Q116370691,,"Metropolitan Museum of Art, New York, NY",,,
"69.194.116, .127",False,False,True,3114,774,The American Wing,1969.0,Demitasse cup and saucer,Demitasse Cup and Saucer,American,,,,,127,Maker, ,Union Porcelain Works,1863–1922, ,Union Porcelain Works ,American,1863      ,1922      ,,http://vocab.getty.edu/page/ulan/500333024,https://www.wikidata.org/wiki/Q18356506,1885–87,1885,1887,Porcelain,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)","Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/3114,https://www.wikidata.org/wiki/Q116370692,,"Metropolitan Museum of Art, New York, NY",,,
"69.194.117, .128",False,False,True,3115,774,The American Wing,1969.0,Demitasse cup and saucer,Demitasse Cup and Saucer,American,,,,,127,Maker, ,Union Porcelain Works,1863–1922, ,Union Porcelain Works ,American,1863      ,1922      ,,http://vocab.getty.edu/page/ulan/500333024,https://www.wikidata.org/wiki/Q18356506,1885–87,1885,1887,Porcelain,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)","Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/3115,https://www.wikidata.org/wiki/Q116370695,,"Metropolitan Museum of Art, New York, NY",,,
"69.194.118, .129",False,False,True,3116,774,The American Wing,1969.0,Demitasse cup and saucer,Demitasse Cup and Saucer,American,,,,,127,Maker, ,Union Porcelain Works,1863–1922, ,Union Porcelain Works ,American,1863      ,1922      ,,http://vocab.getty.edu/page/ulan/500333024,https://www.wikidata.org/wiki/Q18356506,1885–87,1885,1887,Porcelain,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)","Gift of Mr. and Mrs. Franklin Chace, 1969",Made in,Brooklyn,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/3116,https://www.wikidata.org/wiki/Q116370696,,"Metropolitan Museum of Art, New York, NY",,,
