Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
46.140.507,False,False,False,9920,774,The American Wing,1946.0,Wine glass,Wine Glass,American,,,,,124,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891, ,"Hobbs, Brockunier and Company ",American,1863      ,1891      ,,http://vocab.getty.edu/page/ulan/500330432,https://www.wikidata.org/wiki/Q16997505,ca. 1885–87,1882,1887,Blown glass,H. 4 in. (10.2 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9920,https://www.wikidata.org/wiki/Q116393284,,"Metropolitan Museum of Art, New York, NY",,,
46.140.508,False,False,True,9921,774,The American Wing,1946.0,Wine glass,Wine Glass,American,,,,,124,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891, ,"Hobbs, Brockunier and Company ",American,1863      ,1891      ,,http://vocab.getty.edu/page/ulan/500330432,https://www.wikidata.org/wiki/Q16997505,ca. 1885–87,1882,1887,Blown glass,H. 4 in. (10.2 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9921,https://www.wikidata.org/wiki/Q116333134,,"Metropolitan Museum of Art, New York, NY",,,
46.140.525,False,False,True,9922,774,The American Wing,1946.0,Wine glass,Wine Glass,American,,,,,108,Maker,Probably,New England Glass Company,"American, East Cambridge, Massachusetts, 1818–1888", ,New England Glass Company ,American,1818      ,1888      ,,http://vocab.getty.edu/page/ulan/500356007,https://www.wikidata.org/wiki/Q17083157,ca. 1883–88,1880,1888,Blown glass,H. 4 11/16 in. (11.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,East Cambridge,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9922,https://www.wikidata.org/wiki/Q116333059,,"Metropolitan Museum of Art, New York, NY",,,
46.140.526,False,False,True,9923,774,The American Wing,1946.0,Wine glass,Wine Glass,American,,,,,108,Maker,Probably,New England Glass Company,"American, East Cambridge, Massachusetts, 1818–1888", ,New England Glass Company ,American,1818      ,1888      ,,http://vocab.getty.edu/page/ulan/500356007,https://www.wikidata.org/wiki/Q17083157,ca. 1883–88,1880,1888,Blown glass,H. 4 11/16 in. (11.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,East Cambridge,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9923,https://www.wikidata.org/wiki/Q116333025,,"Metropolitan Museum of Art, New York, NY",,,
1984.421,False,False,True,9924,774,The American Wing,1984.0,Wine glass,Wine Glass,American,,,,,108,Maker,Probably,New England Glass Company,"American, East Cambridge, Massachusetts, 1818–1888", ,New England Glass Company ,American,1818      ,1888      ,,http://vocab.getty.edu/page/ulan/500356007,https://www.wikidata.org/wiki/Q17083157,1850–80,1850,1880,Blown glass,H. 6 3/16 in. (15.7 cm); Diam. 3 5/8 in. (9.2 cm),"Purchase, Judith F. and William H. Hernstadt Gift, 1984",Made in,East Cambridge,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9924,https://www.wikidata.org/wiki/Q116333035,,"Metropolitan Museum of Art, New York, NY",,,
1984.422,False,False,True,9925,774,The American Wing,1984.0,Wine glass,Wine Glass,American,,,,,108,Maker,Probably,New England Glass Company,"American, East Cambridge, Massachusetts, 1818–1888", ,New England Glass Company ,American,1818      ,1888      ,,http://vocab.getty.edu/page/ulan/500356007,https://www.wikidata.org/wiki/Q17083157,1850–80,1850,1880,Blown glass,H. 6 3/16 in. (15.7 cm); Diam. 3 5/8 in. (9.2 cm),"Purchase, Judith F. and William H. Hernstadt Gift, 1984",Made in,East Cambridge,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9925,https://www.wikidata.org/wiki/Q116333048,,"Metropolitan Museum of Art, New York, NY",,,
26.126.6,False,False,True,9926,733,The American Wing,1926.0,Wine glass,Wine Glass,American,,,,,,,,,,,,,,,,,,1820–40,1820,1840,Blown lead glass,H. 4 in. (10.2 cm); Diam. 2 1/8 in. (5.4 cm),"Gift of Mrs. John Bremond and Mrs. John Emory Meek, 1926",Possibly made in,Pittsburgh,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9926,https://www.wikidata.org/wiki/Q116332917,,"Metropolitan Museum of Art, New York, NY",,,
26.126.7,False,False,True,9927,733,The American Wing,1926.0,Wine glass,Wine Glass,American,,,,,,,,,,,,,,,,,,1820–40,1820,1840,Blown lead glass,H. 4 in. (10.2 cm); Diam. 2 1/8 in. (5.4 cm),"Gift of Mrs. John Bremond and Mrs. John Emory Meek, 1926",Possibly made in,Pittsburgh,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9927,https://www.wikidata.org/wiki/Q116332928,,"Metropolitan Museum of Art, New York, NY",,,
26.126.8,False,False,True,9928,,The American Wing,1926.0,Wine glass,Wine Glass,American,,,,,,,,,,,,,,,,,,1820–40,1820,1840,Blown lead glass,H. 4 in. (10.2 cm); Diam. 2 1/8 in. (5.4 cm),"Gift of Mrs. John Bremond and Mrs. John Emory Meek, 1926",Possibly made in,Pittsburgh,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9928,,,"Metropolitan Museum of Art, New York, NY",,,
26.126.9,False,False,True,9929,733,The American Wing,1926.0,Wine glass,Wine Glass,American,,,,,,,,,,,,,,,,,,1820–40,1820,1840,Blown lead glass,H. 4 in. (10.2 cm); Diam. 2 1/8 in. (5.4 cm),"Gift of Mrs. John Bremond and Mrs. John Emory Meek, 1926",Possibly made in,Pittsburgh,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9929,https://www.wikidata.org/wiki/Q116332939,,"Metropolitan Museum of Art, New York, NY",,,
