Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
99.38.6,False,False,True,10270,,The American Wing,1899.0,Drawing,"Canale di Ponte Rossa, Venice",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1885,1885,1885,Black ink and graphite traces on off-white wove paper,9 1/4 x 12 3/8 in. (23.5 x 31.4 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10270,,,"Metropolitan Museum of Art, New York, NY",Venice|Buildings|Canals|Boats,http://vocab.getty.edu/page/tgn/7018159|http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300006075|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q641|https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q12284|https://www.wikidata.org/wiki/Q35872
99.38.49,False,False,True,10271,,The American Wing,1899.0,Drawing,"Cedars, Bellport, Long Island",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1880,1880,1880,Black ink and graphite traces on off-white wove paper,13 5/8 x 9 13/16 in. (34.6 x 24.9 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10271,,,"Metropolitan Museum of Art, New York, NY",Trees,http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q10884
99.38.50,False,False,True,10272,,The American Wing,1899.0,Drawing,"Cedars, Bellport, Long Island",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1880,1880,1880,Black ink and graphite traces on off-white wove paper,11 15/16 x 18 3/16 in. (30.3 x 46.2 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10272,,,"Metropolitan Museum of Art, New York, NY",Trees,http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q10884
99.38.28,False,False,True,10273,,The American Wing,1899.0,Drawing,"Charcoal Boat, Venice",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1877,1877,1877,Black ink and graphite traces on off-white wove paper,14 x 9 15/16 in. (35.6 x 25.2 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10273,,,"Metropolitan Museum of Art, New York, NY",Boats|Venice,http://vocab.getty.edu/page/aat/300178749|http://vocab.getty.edu/page/tgn/7018159,https://www.wikidata.org/wiki/Q35872|https://www.wikidata.org/wiki/Q641
99.38.57,False,False,True,10274,,The American Wing,1899.0,Drawing,"Chiem See, Germany",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1877,1877,1877,Black ink and graphite traces on light buff laid paper,9 5/8 x 12 7/8 in. (24.4 x 32.7 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10274,,,"Metropolitan Museum of Art, New York, NY",Landscapes|Boats,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q35872
99.38.63,False,False,True,10275,,The American Wing,1899.0,Drawing,"Chiem See, Germany",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1877,1877,1877,Black ink and graphite traces on off-white wove paper,9 9/16 x 12 9/16 in. (24.3 x 31.9 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10275,,,"Metropolitan Museum of Art, New York, NY",Lakes|Trees,http://vocab.getty.edu/page/aat/300008680|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q23397|https://www.wikidata.org/wiki/Q10884
99.38.39,False,False,True,10276,,The American Wing,1899.0,Drawing,Chiesa e Rio San Felice,American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1883,1883,1883,Black ink and graphite traces on off-white wove paper,12 3/4 x 9 3/4 in. (32.4 x 24.8 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10276,,,"Metropolitan Museum of Art, New York, NY",Buildings|Churches|Canals,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300007466|http://vocab.getty.edu/page/aat/300006075,https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q16970|https://www.wikidata.org/wiki/Q12284
99.38.45,False,False,True,10277,,The American Wing,1899.0,Drawing,"East Hampton, Long Island",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1879,1879,1879,Black ink and graphite traces on off-white buff paper,15 3/16 x 11 1/16 in. (38.6 x 28.1 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10277,,,"Metropolitan Museum of Art, New York, NY",Trees,http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q10884
99.38.48,False,False,True,10278,,The American Wing,1899.0,Drawing,"East Hampton, Long Island",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1879,1879,1879,Black ink and graphite traces on off-white wove paper,15 5/16 x 11 in. (38.9 x 27.9 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10278,,,"Metropolitan Museum of Art, New York, NY",Trees,http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q10884
99.38.54,False,False,True,10279,,The American Wing,1899.0,Drawing,"Fisher Houses, Chiem See, Germany",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1877,1877,1877,Black ink and graphite traces on light buff wove paper,9 9/16 x 12 3/4 in. (24.3 x 32.4 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10279,,,"Metropolitan Museum of Art, New York, NY",Houses|Lakes|Trees,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300008680|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q23397|https://www.wikidata.org/wiki/Q10884
99.38.4,False,False,True,10280,,The American Wing,1899.0,Drawing,"Fondamenta del Forner, Venice",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1871,1871,1871,Black ink on off-white wove paper,9 9/16 x 12 11/16 in. (24.3 x 32.2 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10280,,,"Metropolitan Museum of Art, New York, NY",Venice|Buildings|Streets|Street Scene,http://vocab.getty.edu/page/tgn/7018159|http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300008247|http://vocab.getty.edu/page/aat/300386103,https://www.wikidata.org/wiki/Q641|https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q79007|https://www.wikidata.org/wiki/Q7766995
99.38.56,False,False,True,10281,,The American Wing,1899.0,Drawing,German Farm Building,American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,,1841,1897,Black pen and graphite traces on light buff wove paper,9 7/16 x 12 13/16 in. (24 x 32.5 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10281,,,"Metropolitan Museum of Art, New York, NY",Houses|Trees,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q10884
99.38.5,False,False,True,10282,,The American Wing,1899.0,Drawing,"Giardini Publici, Fondamenta San Giuseppe, Venice",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1885,1885,1885,Black ink on off-white wove paper,9 3/8 x 12 3/8 in. (23.8 x 31.4 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10282,,,"Metropolitan Museum of Art, New York, NY",Bridges|Canals|Trees|Venice,http://vocab.getty.edu/page/aat/300386855|http://vocab.getty.edu/page/aat/300006075|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/tgn/7018159,https://www.wikidata.org/wiki/Q12280|https://www.wikidata.org/wiki/Q12284|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q641
99.38.29,False,False,True,10283,,The American Wing,1899.0,Drawing,"Ogni Santi e San Trovaso, Venice",American,,,,,238,Artist, ,Andrew Fisher Bunner,1841–1897, ,"Bunner, Andrew Fisher",American,1841      ,1897      ,,http://vocab.getty.edu/page/ulan/500021243,https://www.wikidata.org/wiki/Q21985212,1885,1885,1885,Black ink and graphite traces on off-white wove paper,12 9/16 x 9 5/16 in. (31.9 x 23.7 cm),"Gift of Mrs. Andrew Fisher Bunner, 1899",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10283,,,"Metropolitan Museum of Art, New York, NY",Buildings|Bridges|Canals|Venice,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300386855|http://vocab.getty.edu/page/aat/300006075|http://vocab.getty.edu/page/tgn/7018159,https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q12280|https://www.wikidata.org/wiki/Q12284|https://www.wikidata.org/wiki/Q641
