Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
94.9.1,False,True,True,11791,736,The American Wing,1894.0,Sculpture,Fisher Boy,American,,,,,16227,Artist, ,Hiram Powers,"American, Woodstock, Vermont 1805–1873 Florence", ,"Powers, Hiram",American,1805      ,1873      ,,http://vocab.getty.edu/page/ulan/500013708,https://www.wikidata.org/wiki/Q2572996,1841–44; carved 1857,1841,1844,Marble,57 1/2 x 19 x 16 in. (146.1 x 48.3 x 40.6 cm),"Bequest of Hamilton Fish, 1894",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11791,https://www.wikidata.org/wiki/Q78810248,,"Metropolitan Museum of Art, New York, NY",Male Nudes,http://vocab.getty.edu/page/aat/300189568,https://www.wikidata.org/wiki/Q40446
1982.443.2,True,True,True,11792,760,The American Wing,1982.0,Bust,George Washington,American,,,,,16227,Artist, ,Hiram Powers,"American, Woodstock, Vermont 1805–1873 Florence", ,"Powers, Hiram",American,1805      ,1873      ,,http://vocab.getty.edu/page/ulan/500013708,https://www.wikidata.org/wiki/Q2572996,"1838–44, carved after 1844",1838,1844,Marble,31 x 23 x 14 in. (78.7 x 58.4 x 35.6 cm),"Gift of Erving and Joyce Wolf, in memory of Diane R. Wolf, 1982",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11792,https://www.wikidata.org/wiki/Q29383002,,"Metropolitan Museum of Art, New York, NY",George Washington|Men|Portraits,http://vocab.getty.edu/page/ulan/500126198|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q23|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
62.139,False,False,False,11793,774,The American Wing,1962.0,Sculpture,Lady's Hand and Flowers,American,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,Marble,4 1/4 x 12 x 7 in. (10.8 x 30.5 x 17.8 cm),"Gift of Albert Ten Eyck Gardner, 1962",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11793,https://www.wikidata.org/wiki/Q116393352,,"Metropolitan Museum of Art, New York, NY",Hands|Flowers,http://vocab.getty.edu/page/aat/300310193|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q33767|https://www.wikidata.org/wiki/Q506
1992.181.2,False,False,True,11794,774,The American Wing,1992.0,Bookcase,Bookcase,American,,,,,,,,,,,,,,,,,,1765–75,1765,1775,Mahogany,55 x 46 x 15 5/8 in. (139.7 x 116.8 x 39.7 cm),"Gift of Bernard and S. Dean Levy Inc., New York City, in honor of  Bernard Levy, 1992",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/11794,https://www.wikidata.org/wiki/Q116330075,,"Metropolitan Museum of Art, New York, NY",,,
97.29.3,True,True,True,11797,747,The American Wing,1897.0,Painting,The American School,American,,,,,281,Artist, ,Matthew Pratt,1734–1805, ,"Pratt, Matthew",American,1734      ,1805      ,,http://vocab.getty.edu/page/ulan/500022721,https://www.wikidata.org/wiki/Q6791089,1765,1765,1765,Oil on canvas,36 x 50 1/4 in. (91.4 x 127.6 cm),"Gift of Samuel P. Avery, 1897",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11797,https://www.wikidata.org/wiki/Q20170292,,"Metropolitan Museum of Art, New York, NY",Painting|Men|Artists,http://vocab.getty.edu/page/aat/300054216|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025103,https://www.wikidata.org/wiki/Q11629|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q483501
69.76,False,False,True,11798,774,The American Wing,1969.0,Painting,Cadwallader Colden and His Grandson Warren De Lancey,American,,,,,281,Artist, ,Matthew Pratt,1734–1805, ,"Pratt, Matthew",American,1734      ,1805      ,,http://vocab.getty.edu/page/ulan/500022721,https://www.wikidata.org/wiki/Q6791089,ca. 1772,1769,1775,Oil on canvas,50 x 40 in. (127 x 101.6 cm),"Morris K. Jesup Fund, 1969",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11798,https://www.wikidata.org/wiki/Q19924249,,"Metropolitan Museum of Art, New York, NY",Men|Boys|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q134307
57.38,False,False,True,11799,774,The American Wing,1957.0,Painting,Mrs. Peter De Lancey,American,,,,,281,Artist, ,Matthew Pratt,1734–1805, ,"Pratt, Matthew",American,1734      ,1805      ,,http://vocab.getty.edu/page/ulan/500022721,https://www.wikidata.org/wiki/Q6791089,ca. 1771,1768,1771,Oil on canvas,29 3/4 x 25 in. (75.6 x 63.5 cm),"Bequest of Edith Pratt Maxwell, 1956",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11799,https://www.wikidata.org/wiki/Q19924796,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
1970.123.1,False,False,False,11800,774,The American Wing,1970.0,Painting,Annie Sargent Jewett,American,,,,,16227,Artist, ,Maurice Brazil Prendergast ,"American, St. John’s, Newfoundland 1858–1924 New York", ,"Prendergast, Maurice Brazil",American,1858      ,1924      ,,http://vocab.getty.edu/page/ulan/500004329,https://www.wikidata.org/wiki/Q248707,ca. 1905,1902,1905,Oil on canvas,30 x 19 3/8 in. (76.2 x 49.2 cm),"Bequest of Esther Williams McKinney, 1970",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11800,https://www.wikidata.org/wiki/Q20172799,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
1970.123.2,False,False,False,11801,774,The American Wing,1970.0,Painting,Annie Sargent Jewett,American,,,,,281516227,Artist|Artist,Possibly|Follower of,Esther Baldwin Williams|Maurice Brazil Prendergast ,"1867–1964|American, St. John’s, Newfoundland 1858–1924 New York", | ,"Williams, Esther Baldwin|Prendergast, Maurice Brazil",American|American,1867      |1858      ,1964      |1924      ,Female|,|http://vocab.getty.edu/page/ulan/500004329,|https://www.wikidata.org/wiki/Q248707,ca. 1905,1902,1905,Oil on board,21 3/4 x 15 in. (55.2 x 38.1 cm),"Bequest of Esther Williams McKinney, 1970",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11801,https://www.wikidata.org/wiki/Q19925472,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
64.123.1,False,False,False,11802,,The American Wing,1964.0,Watercolor,Annisquam,American,,,,,16227,Artist, ,Maurice Brazil Prendergast ,"American, St. John’s, Newfoundland 1858–1924 New York", ,"Prendergast, Maurice Brazil",American,1858      ,1924      ,,http://vocab.getty.edu/page/ulan/500004329,https://www.wikidata.org/wiki/Q248707,ca. 1916–19,1913,1919,Watercolor and pastel on off-white wove paper,13 11/16 x 19 3/4 in. (34.8 x 50.2 cm),"Gift of Mr. and Mrs. Daniel H. Silberberg, 1964",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/11802,,,"Metropolitan Museum of Art, New York, NY",Houses|Women|Trees,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q10884
