Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
50.45.2,False,False,False,10145,,The American Wing,1950.0,Watercolor,Evening,American,,,,,16167,Artist, ,Frank W. Benson,"American, Salem, Massachusetts 1862–1951 Salem, Massachusetts", ,"Benson, Frank W.",American,1862      ,1951      ,,http://vocab.getty.edu/page/ulan/500026137,https://www.wikidata.org/wiki/Q956055,1925,1925,1925,"Watercolor, gouache, and graphite on white wove paper laid down to gray woodpulp cardboard",24 7/8 x 20 in. (63.2 x 50.8 cm),"Arthur Hoppock Hearn Fund, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10145,https://www.wikidata.org/wiki/Q19924518,,"Metropolitan Museum of Art, New York, NY",Birds|Evening,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300343633,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q7725
67.55.157,False,False,False,10146,,The American Wing,1967.0,Watercolor,Mallards Alighting,American,,,,,16167,Artist, ,Frank W. Benson,"American, Salem, Massachusetts 1862–1951 Salem, Massachusetts", ,"Benson, Frank W.",American,1862      ,1951      ,,http://vocab.getty.edu/page/ulan/500026137,https://www.wikidata.org/wiki/Q956055,,1862,1951,"Watercolor and graphite on white wove paper

",13 x 16 1/8 in. (33 x 41 cm),"Bequest of Susan Dwight Bliss, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10146,,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506,https://www.wikidata.org/wiki/Q5113
06.1221,False,False,False,10147,,The American Wing,1906.0,Painting,Portrait of a Lady,American,,,,,16167,Artist, ,Frank W. Benson,"American, Salem, Massachusetts 1862–1951 Salem, Massachusetts", ,"Benson, Frank W.",American,1862      ,1951      ,,http://vocab.getty.edu/page/ulan/500026137,https://www.wikidata.org/wiki/Q956055,1901,1901,1901,Oil on canvas,40 1/8 x 32 3/8 in. (101.9 x 82.2 cm),"George A. Hearn Fund, 1906",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10147,https://www.wikidata.org/wiki/Q19924580,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
27.61,False,False,False,10148,,The American Wing,1927.0,Painting,Two Boys,American,,,,,16167,Artist, ,Frank W. Benson,"American, Salem, Massachusetts 1862–1951 Salem, Massachusetts", ,"Benson, Frank W.",American,1862      ,1951      ,,http://vocab.getty.edu/page/ulan/500026137,https://www.wikidata.org/wiki/Q956055,1926,1926,1926,Oil on canvas,32 3/16 x 40 1/8 in. (81.8 x 101.9 cm),"George A. Hearn Fund, 1927",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10148,https://www.wikidata.org/wiki/Q19923883,,"Metropolitan Museum of Art, New York, NY",Boys|Dogs,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300265714,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q144
1982.119.1,False,False,True,10149,,The American Wing,1982.0,Painting,Canadian Rockies (Lake Louise),American,,,,,16168,Artist, ,Albert Bierstadt,"American, Solingen 1830–1902 New York", ,"Bierstadt, Albert",American,1830      ,1902      ,,http://vocab.getty.edu/page/ulan/500001248,https://www.wikidata.org/wiki/Q77132,ca. 1889,1886,1889,Oil on paper mounted to board,"14 3/4 x 21in. (37.5 x 53.3cm)
Framed: 25 13/16 x 34 9/16 x 3 9/16 in. (65.5 x 87.8 x 9 cm)","Bequest of Ruth Alms Barnard, 1981",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10149,https://www.wikidata.org/wiki/Q19924706,,"Metropolitan Museum of Art, New York, NY",Landscapes|Lakes|Mountains,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008680|http://vocab.getty.edu/page/aat/300008795,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q23397|https://www.wikidata.org/wiki/Q8502
09.214.1,False,False,True,10150,774,The American Wing,1909.0,Painting,"Merced River, Yosemite Valley",American,,,,,16168,Artist, ,Albert Bierstadt,"American, Solingen 1830–1902 New York", ,"Bierstadt, Albert",American,1830      ,1902      ,,http://vocab.getty.edu/page/ulan/500001248,https://www.wikidata.org/wiki/Q77132,1866,1866,1866,Oil on canvas,36 x 50 in. (91.4 x 127 cm),"Gift of the sons of William Paton, 1909",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10150,https://www.wikidata.org/wiki/Q20170835,,"Metropolitan Museum of Art, New York, NY",Landscapes|Rivers|Mountains,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300008795,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q8502
1979.490.2,False,False,True,10151,774,The American Wing,1979.0,Painting,Mountain Scene,American,,,,,16168,Artist, ,Albert Bierstadt,"American, Solingen 1830–1902 New York", ,"Bierstadt, Albert",American,1830      ,1902      ,,http://vocab.getty.edu/page/ulan/500001248,https://www.wikidata.org/wiki/Q77132,1880–90,1880,1890,Oil on paper,14 3/4 x 21 in. (37.5 x 53.3 cm),"Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10151,https://www.wikidata.org/wiki/Q20175400,,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163
1979.490.3,False,False,True,10152,,The American Wing,1979.0,Painting,"Nevada Falls, Yosemite",American,,,,,16168,Artist, ,Albert Bierstadt,"American, Solingen 1830–1902 New York", ,"Bierstadt, Albert",American,1830      ,1902      ,,http://vocab.getty.edu/page/ulan/500001248,https://www.wikidata.org/wiki/Q77132,1872 or 1873,1872,1873,Oil on canvas,"39 × 30 in. (99.1 × 76.2 cm)
Framed: 48 1/16 x 39 x 5 1/16 in. (122 x 99.1 x 12.8 cm)","Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10152,https://www.wikidata.org/wiki/Q19924804,,"Metropolitan Museum of Art, New York, NY",Men|Women|Waterfalls|Landscapes|Trees,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300008736|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q34038|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884
07.123,True,True,True,10154,760,The American Wing,1907.0,Painting,"The Rocky Mountains, Lander's Peak",American,,,,,16168,Artist, ,Albert Bierstadt,"American, Solingen 1830–1902 New York", ,"Bierstadt, Albert",American,1830      ,1902      ,,http://vocab.getty.edu/page/ulan/500001248,https://www.wikidata.org/wiki/Q77132,1863,1863,1863,Oil on canvas,73 1/2 x 120 3/4 in. (186.7 x 306.7 cm),"Rogers Fund, 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10154,https://www.wikidata.org/wiki/Q7761325,,"Metropolitan Museum of Art, New York, NY",Tents|Horses|Mountains|Landscapes,http://vocab.getty.edu/page/aat/300005694|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q170544|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163
1979.490.4,False,False,True,10155,774,The American Wing,1979.0,Painting,Sea Cove,American,,,,,16168,Artist, ,Albert Bierstadt,"American, Solingen 1830–1902 New York", ,"Bierstadt, Albert",American,1830      ,1902      ,,http://vocab.getty.edu/page/ulan/500001248,https://www.wikidata.org/wiki/Q77132,ca. 1880–90,1877,1890,Oil on wood,14 x 19 in. (35.6 x 48.3 cm),"Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/10155,https://www.wikidata.org/wiki/Q20171204,,"Metropolitan Museum of Art, New York, NY",Beaches|Trees,http://vocab.getty.edu/page/aat/300008816|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q40080|https://www.wikidata.org/wiki/Q10884
