Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
66.74.2,False,False,False,12837,,The American Wing,1966.0,Painting,Interior,American,,,,,16257,Artist, ,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York", ,"Tucker, Allen",American,1866      ,1939      ,,http://vocab.getty.edu/page/ulan/500025045,https://www.wikidata.org/wiki/Q4731924,1921,1921,1921,Oil on canvas,25 1/8 x 30 1/8 in. (63.6 x 76.3 cm),"Gift of the Allen Tucker Memorial, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12837,https://www.wikidata.org/wiki/Q20171458,,"Metropolitan Museum of Art, New York, NY",Interiors|Women|Pianos|Desks,http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300042909|http://vocab.getty.edu/page/aat/300039338,https://www.wikidata.org/wiki/Q2998430|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q5994|https://www.wikidata.org/wiki/Q1064858
66.74.3,False,False,False,12838,,The American Wing,1966.0,Watercolor,Landscape,American,,,,,16257,Artist, ,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York", ,"Tucker, Allen",American,1866      ,1939      ,,http://vocab.getty.edu/page/ulan/500025045,https://www.wikidata.org/wiki/Q4731924,ca. 1930,1927,1930,Watercolor over traces of black chalk on paper,14 x 20 in. (35.6 x 50.8 cm),"Gift of the Allen Tucker Memorial, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12838,,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
66.74.4,False,False,False,12839,,The American Wing,1966.0,Drawing,Tree,American,,,,,16257,Artist, ,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York", ,"Tucker, Allen",American,1866      ,1939      ,,http://vocab.getty.edu/page/ulan/500025045,https://www.wikidata.org/wiki/Q4731924,ca. 1920,1917,1920,Black chalk pinked on the top on buff paper,9 7/8 x 8 1/2 in. (25.1 x 21.6 cm),"Gift of the Allen Tucker Memorial, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12839,,,"Metropolitan Museum of Art, New York, NY",Trees,http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q10884
66.74.1,False,False,False,12840,,The American Wing,1966.0,Painting,Winter at Portland,American,,,,,16257,Artist, ,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York", ,"Tucker, Allen",American,1866      ,1939      ,,http://vocab.getty.edu/page/ulan/500025045,https://www.wikidata.org/wiki/Q4731924,1907,1907,1907,Oil on canvas,25 x 30 in. (63.5 x 76.2 cm),"Gift of the Allen Tucker Memorial, 1966",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12840,https://www.wikidata.org/wiki/Q20171472,,"Metropolitan Museum of Art, New York, NY",Houses|Landscapes|Winter|Snow,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300133101|http://vocab.getty.edu/page/aat/300055381,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q1311|https://www.wikidata.org/wiki/Q7561
14.57.4,False,False,False,12841,754,The American Wing,1914.0,"Painting, miniature",Mrs. Lewis Palmer Skidmore,American,,,,,296,Artist, ,Helen M. Turner,1858–1958, ,"Turner, Helen M.",American,1858      ,1958      ,Female,http://vocab.getty.edu/page/ulan/500016459,https://www.wikidata.org/wiki/Q19878332,1911,1911,1911,Watercolor on ivory,4 1/2 x 3 1/8 in. (11.4 x 7.9 cm),"Rogers Fund, 1914",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12841,https://www.wikidata.org/wiki/Q20176732,,"Metropolitan Museum of Art, New York, NY",Women|Portraits,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q134307
68.52,True,True,True,12842,770,The American Wing,1968.0,Painting,Arques-la-Bataille,American,,,,,16257,Artist, ,John Henry Twachtman,"American, Cincinnati, Ohio 1853–1902 Gloucester, Massachusetts", ,"Twachtman, John Henry",American,1853      ,1902      ,,http://vocab.getty.edu/page/ulan/500006514,https://www.wikidata.org/wiki/Q1342683,1885,1885,1885,Oil on canvas,60 x 78 7/8 in. (152.4 x 200.3 cm),"Morris K. Jesup Fund, 1968",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12842,https://www.wikidata.org/wiki/Q19925269,,"Metropolitan Museum of Art, New York, NY",Landscapes|Rivers,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300008707,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q4022
67.187.142,False,False,True,12843,774,The American Wing,1967.0,Painting,Horseneck Falls,American,,,,,16257,Artist, ,John Henry Twachtman,"American, Cincinnati, Ohio 1853–1902 Gloucester, Massachusetts", ,"Twachtman, John Henry",American,1853      ,1902      ,,http://vocab.getty.edu/page/ulan/500006514,https://www.wikidata.org/wiki/Q1342683,ca. 1889–1900,1886,1900,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12843,https://www.wikidata.org/wiki/Q20171377,,"Metropolitan Museum of Art, New York, NY",Waterfalls,http://vocab.getty.edu/page/aat/300008736,https://www.wikidata.org/wiki/Q34038
25.107.2,False,False,True,12844,,The American Wing,1925.0,Drawing,Landscape,American,,,,,16257,Artist, ,John Henry Twachtman,"American, Cincinnati, Ohio 1853–1902 Gloucester, Massachusetts", ,"Twachtman, John Henry",American,1853      ,1902      ,,http://vocab.getty.edu/page/ulan/500006514,https://www.wikidata.org/wiki/Q1342683,after 1890,1890,1890,"Pastel on pumice paper, mounted on cardboard",14 x 17 5/8 in. (35.6 x 44.8 cm),"Rogers Fund, 1925",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12844,,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
09.25.2,False,False,True,12845,774,The American Wing,1909.0,Painting,Waterfall,American,,,,,16257,Artist, ,John Henry Twachtman,"American, Cincinnati, Ohio 1853–1902 Gloucester, Massachusetts", ,"Twachtman, John Henry",American,1853      ,1902      ,,http://vocab.getty.edu/page/ulan/500006514,https://www.wikidata.org/wiki/Q1342683,ca. 1889–91,1886,1891,Oil on canvas,30 1/8 x 25 1/16 in. (76.5 x 63.7 cm),"Gift of George A. Hearn, 1909",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12845,https://www.wikidata.org/wiki/Q19924990,,"Metropolitan Museum of Art, New York, NY",Waterfalls,http://vocab.getty.edu/page/aat/300008736,https://www.wikidata.org/wiki/Q34038
86.13,False,False,True,12846,764,The American Wing,1886.0,Painting,Glass Blowers of Murano,American,,,,,297,Artist, ,Charles Frederick Ulrich,1858–1908, ,"Ulrich, Charles Frederick",American,1858      ,1908      ,,http://vocab.getty.edu/page/ulan/500032854,https://www.wikidata.org/wiki/Q2959122,1886,1886,1886,Oil on wood,26 1/8 x 21 1/8 in. (66.4 x 53.7 cm),"Gift of Several Gentlemen, 1886",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/12846,https://www.wikidata.org/wiki/Q19924623,,"Metropolitan Museum of Art, New York, NY",Interiors|Working|Men|Women,http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300412186|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q2998430|https://www.wikidata.org/wiki/Q6958747|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467
