Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"12.21.1a, b",False,False,True,8327,704,The American Wing,1912.0,Teapot,Teapot,British (American market),,,,,196,Maker, ,John Rogers & Son,active ca. 1815–42, ,Rogers & Son John, ,1812      ,1842      ,,,,ca. 1823–ca. 1842,1820,1845,"Earthenware, transfer-printed",H. 7 1/4 in. (18.4 cm),"Gift of Mrs. Abraham Lansing, 1912",Made in,Stoke-on-Trent,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8327,https://www.wikidata.org/wiki/Q116350268,,"Metropolitan Museum of Art, New York, NY",Eagles,http://vocab.getty.edu/page/aat/300250049,https://www.wikidata.org/wiki/Q2092297
14.36.3,False,False,True,8328,774,The American Wing,1914.0,Teapot,Teapot,American,,,,,,,,,,,,,,,,,,1830–70,1830,1870,Probably mottled brown earthenware,H. 6 in. (15.2 cm); Diam. 5 3/4 in. (14.6 cm),"Rogers Fund, 1914",Probably made in,Bennington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/8328,https://www.wikidata.org/wiki/Q116350246,,"Metropolitan Museum of Art, New York, NY",,,
"27.17.20a, b",False,False,True,8329,,The American Wing,1927.0,Teapot,Teapot,British,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Porcelain,6 x 8 1/2 in. (15.2 x 21.6 cm),"Rogers Fund, 1927",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8329,,,"Metropolitan Museum of Art, New York, NY",Boys|Men|Women,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467
"27.17.21a, b",False,False,False,8330,,The American Wing,1927.0,Teapot,Teapot,British,,,,,217,Maker, ,Derby Factory, , ,Derby Factory, ,          ,9999      ,,,,ca. 1756–65,1753,1753,"Porcelain (soft-paste), transfer-printed",H. 7 7/8 in. (20 cm),"Rogers Fund, 1927",Made in,Derby,Derbyshire,Derbyshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8330,,,"Metropolitan Museum of Art, New York, NY",,,
"27.17.40a, b",False,False,True,8331,510,The American Wing,1927.0,Teapot,Teapot,British (American market),,,,,,,,,,,,,,,,,,1785,1785,1785,Stoneware,5 1/4 x 6 3/4 in. (13.3 x 17.1 cm),"Rogers Fund, 1927",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8331,https://www.wikidata.org/wiki/Q116350231,,"Metropolitan Museum of Art, New York, NY",Flowers|Leaves|Men,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300011892|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q33971|https://www.wikidata.org/wiki/Q8441
"27.232a, b",False,False,True,8332,510,The American Wing,1927.0,Teapot,Teapot,British (American market),,,,,,,,,,,,,,,,,,1766–75,1766,1775,Earthenware,H. 5 3/4 in. (14.6 cm),"Rogers Fund, 1927",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8332,https://www.wikidata.org/wiki/Q116392892,,"Metropolitan Museum of Art, New York, NY",,,
28.88.3,False,False,True,8333,,The American Wing,1928.0,Teapot,Teapot,American,,,,,,,,,,,,,,,,,,ca. 1755–75,1750,1775,Silver,"Overall: 7 3/8 x 10 3/8 x 5 3/8 in. (18.7 x 26.4 x 13.7 cm); 20 oz. 13 dwt. (643 g)
Foot: Diam. 2 15/16 in. (7.5 cm)","Gift of Miss Mary T. Cockcroft, 1928",Probably made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/8333,,,"Metropolitan Museum of Art, New York, NY",,,
33.120.542,False,False,True,8336,774,The American Wing,1933.0,Teapot,Teapot,American,,,,,,,,,,,,,,,,,,1735–55,1735,1755,Silver,"Overall: 5 9/16 x 8 3/8 in. (14.1 x 21.3 cm); 15 oz. 16 dwt. (491.4 g)
Body: Diam. 4 7/16 in. (11.3 cm)
Foot: Diam. 3 3/16 in. (8.1 cm)","Bequest of Alphonso T. Clearwater, 1933",Possibly made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/8336,https://www.wikidata.org/wiki/Q116349764,,"Metropolitan Museum of Art, New York, NY",,,
"34.100.105a ,b",False,False,True,8337,774,The American Wing,1934.0,Teapot,Teapot,British,,,,,,,,,,,,,,,,,,ca. 1825,1822,1825,"Earthenware, gaudy dutch",6 1/2 x 11 1/8 in. (16.5 x 28.3 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8337,https://www.wikidata.org/wiki/Q116349724,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
"38.165.6a, b",False,False,True,8338,510,The American Wing,1938.0,Teapot,Teapot,British,,,,,,,,,,,,,,,,,,ca. 1740,1737,1740,Stoneware,H. 4 1/8 in. (10.5 cm),"Harris Brisbane Dick Fund, 1938",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8338,https://www.wikidata.org/wiki/Q116349678,,"Metropolitan Museum of Art, New York, NY",,,
"38.165.7a, b",False,False,True,8339,510,The American Wing,1938.0,Teapot,Teapot,British,,,,,,,,,,,,,,,,,,1730–70,1730,1770,Stoneware,H. 5 1/4 in. (13.3 cm),"Harris Brisbane Dick Fund, 1938",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8339,https://www.wikidata.org/wiki/Q116392893,,"Metropolitan Museum of Art, New York, NY",,,
"41.43.1a, b",False,False,True,8340,774,The American Wing,1941.0,Teapot,Teapot,Chinese,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Porcelain,H. 6 in. (15.2 cm),"Rogers Fund, 1941",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/8340,https://www.wikidata.org/wiki/Q116349476,,"Metropolitan Museum of Art, New York, NY",Eagles,http://vocab.getty.edu/page/aat/300250049,https://www.wikidata.org/wiki/Q2092297
"42.149.1a, b",False,False,True,8342,774,The American Wing,1942.0,Teapot,Teapot,Chinese,,,,,,,,,,,,,,,,,,1770–1830,1770,1830,Porcelain,H. 6 in. (15.2 cm),"Gift of Mrs. J. Insley Blair, 1942",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/8342,https://www.wikidata.org/wiki/Q116349407,,"Metropolitan Museum of Art, New York, NY",Eagles,http://vocab.getty.edu/page/aat/300250049,https://www.wikidata.org/wiki/Q2092297
"42.149.2a, b",False,False,True,8343,774,The American Wing,1942.0,Teapot,Teapot,Chinese,,,,,,,,,,,,,,,,,,1770–1830,1770,1830,Porcelain,H. 5 3/4 in. (14.6 cm),"Gift of Mrs. J. Insley Blair, 1942",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/8343,https://www.wikidata.org/wiki/Q116349363,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506,https://www.wikidata.org/wiki/Q5113
"44.110.3a, b",False,False,True,8344,,The American Wing,1944.0,Teapot,Teapot,British (American market),,,,,,,,,,,,,,,,,,ca. 1740,1737,1740,Stoneware,H. 5 1/4 in. (13.3 cm),"Gift of Mrs. Russell S. Carter, 1944",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8344,,,"Metropolitan Museum of Art, New York, NY",,,
"44.110.11a, b",False,False,True,8345,510,The American Wing,1944.0,Teapot,Teapot,British (American market),,,,,,,,,,,,,,,,,,1760–65,1760,1765,Stoneware,H. 3 1/2 in. (8.9 cm),"Gift of Mrs. Russell S. Carter, 1944",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8345,https://www.wikidata.org/wiki/Q116241061,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
"44.110.12a, b",False,False,True,8346,510,The American Wing,1944.0,Teapot,Teapot,British (American market),,,,,,,,,,,,,,,,,,ca. 1765,1762,1765,Stoneware,H. 3 1/2 in. (8.9 cm),"Gift of Mrs. Russell S. Carter, 1944",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8346,https://www.wikidata.org/wiki/Q116349286,,"Metropolitan Museum of Art, New York, NY",Leaves,http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q33971
"44.110.13a, b",False,False,True,8347,510,The American Wing,1944.0,Teapot,Teapot,British (American market),,,,,,,,,,,,,,,,,,ca. 1765,1762,1765,Stoneware,H. 3 5/8 in. (9.2 cm),"Gift of Mrs. Russell S. Carter, 1944",Made in,,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/8347,https://www.wikidata.org/wiki/Q116392895,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
