Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
13.25.3,False,False,True,4169,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4169,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.4,False,False,True,4170,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4170,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.5,False,False,True,4171,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4171,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.6,False,False,True,4172,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4172,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.7,False,False,True,4173,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4173,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.8,False,False,True,4174,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4174,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.9,False,False,True,4175,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4175,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.10,False,False,True,4176,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4176,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.11,False,False,True,4177,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4177,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.12,False,False,True,4178,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4178,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.13,False,False,True,4179,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4179,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.14,False,False,True,4180,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4180,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.15,False,False,True,4181,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4181,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.16,False,False,True,4182,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4182,,,"Metropolitan Museum of Art, New York, NY",,,
13.25.17,False,False,True,4183,,The American Wing,1913.0,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,,,,,1670–1870,1670,1870,Brass,Dimensions unavailable,"Rogers Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/4183,,,"Metropolitan Museum of Art, New York, NY",,,
