Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
57.122.756,False,False,True,14075,,The American Wing,1957.0,Sampler,Embroidered sampler,American,,,,,325,Maker, ,Susan Bushey, , ,"Bushey, Susan",American,          ,9999      ,Female,,,1838,1838,1838,Linen embroidered with silk,16 3/8 x 16 5/8 in. (41.6 x 42.2 cm),"Bequest of Mabel Herbert Harper, 1957",Made in,Brunswick,Chariton,Chariton,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14075,,,"Metropolitan Museum of Art, New York, NY",Birds|Houses|Trees,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q10884
57.122.757,False,False,True,14076,,The American Wing,1957.0,Sampler,Embroidered sampler,American,,,,,325,Maker, ,Mary Sprague Bingham,born 1813, ,"Bingham, Mary Sprague",American,1813      ,1813      ,Female,,,1823,1823,1823,Silk embroidered with silk,14 1/2 x 15 in. (36.8 x 38.1 cm),"Bequest of Mabel Herbert Harper, 1957",Made in,Andover,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14076,,,"Metropolitan Museum of Art, New York, NY",,,
57.122.786,False,False,True,14077,,The American Wing,1957.0,Sampler,Embroidered sampler,American,,,,,325,Maker, ,Mary Bower,1796–1816, ,"Bower, Mary",American,1796      ,1816      ,Female,,,1808,1808,1808,Linen embroidered with silk,16 5/8 x 19 1/2 in. (42.2 x 49.5 cm),"Bequest of Mabel Herbert Harper, 1957",Probably made in,,Greene County,Greene County,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14077,,,"Metropolitan Museum of Art, New York, NY",Houses|Trees,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q10884
57.122.802,False,False,True,14078,,The American Wing,1957.0,Sampler,Embroidered Map Sampler,American,,,,,,,,,,,,,,,,,,ca. 1810,1807,1810,Silk embroidered with silk,15 1/2 x 19 1/2 in. (39.4 x 49.5 cm),"Bequest of Mabel Herbert Harper, 1957",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14078,,,"Metropolitan Museum of Art, New York, NY",Maps,http://vocab.getty.edu/page/aat/300028094,https://www.wikidata.org/wiki/Q4006
57.122.803,False,False,True,14079,,The American Wing,1957.0,Sampler,Embroidered sampler,American,,,,,325,Maker, ,Hannah B. Loring,1800–1868, ,"Loring, Hannah B.",American,1800      ,1868      ,Female,,,1812,1812,1812,"Silk, cotton, and paint on silk, embroidered",26 x 17 in. (66 x 43.2 cm),"From the Collection of Mrs. Lathrop Colgate Harper, Bequest of Mabel  Herbert Harper, 1957",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14079,,,"Metropolitan Museum of Art, New York, NY",,,
1984.331.1,False,False,True,14080,,The American Wing,1984.0,Sampler,Embroidered Sampler,American,,,,,325,Maker, ,Priscilla T. Glover,born ca. 1785, ,"Glover, Priscilla T.",American,1785      ,1885      ,Female,,,1798,1798,1798,Embroidered silk on linen/wool,18 1/4 x 15 in. (46.4 x 38.1 cm),"Gift of Barbara Schiff Sinauer, 1984",Probably made in,Salem,Essex County,Essex County,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14080,,,"Metropolitan Museum of Art, New York, NY",Birds|Flowers,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q506
1984.331.2,False,False,True,14081,,European Sculpture and Decorative Arts,1984.0,Sampler,Embroidered sampler,British,,,,,325,Maker, ,Anne Fazackerley,born 1811, ,"Fazackerley, Anne", ,1811      ,          ,Female,,,1824,1824,1824,Embroidered silk and chenille on wool,17 3/4 x 14 3/4 in. (45.1 x 37.5 cm),"Gift of Barbara Schiff Sinauer, 1984",,,,,,,,,,,,Textiles,,http://www.metmuseum.org/art/collection/search/14081,,,"Metropolitan Museum of Art, New York, NY",Trees|Houses|Men|Cows|Dogs,http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250120|http://vocab.getty.edu/page/aat/300265714,https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q830|https://www.wikidata.org/wiki/Q144
1984.331.3,False,False,True,14082,,The American Wing,1984.0,Sampler,Embroidered Sampler,American,,,,,325,Maker, ,Sophia Dyer,born 1805, ,"Dyer, Sophia",American,1805      ,          ,Female,,,1819,1819,1819,Silk on linen,25 x 21 1/2 in. (63.5 x 54.6 cm),"Gift of Barbara Schiff Sinauer, 1984",Made in,Portland,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14082,,,"Metropolitan Museum of Art, New York, NY",,,
1984.331.4,False,False,True,14083,,The American Wing,1984.0,Sampler,Embroidered Sampler,American,,,,,325,Maker, ,Betsey Alden,1805–1832, ,"Alden, Betsey",American,1805      ,1832      ,Female,,,1826,1826,1826,Embroidered silk on linen,18 3/4 x 19 3/4 in. (47.6 x 50.2 cm),"Gift of Barbara Schiff Sinauer, 1984",Made in,Cornish,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14083,,,"Metropolitan Museum of Art, New York, NY",Houses|Trees,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q10884
1984.331.5,False,False,True,14084,,The American Wing,1984.0,Sampler,Embroidered Sampler,American,,,,,325,Maker, ,Emily Kittredge,born ca. 1815, ,"Kittredge, Emily",American,1815      ,1915      ,,,,1826,1826,1826,Embroidered silk on linen,20 x 19 1/2 in. (50.8 x 49.5 cm),"Gift of Barbara Schiff Sinauer, 1984",Made in,Nelson,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/14084,,,"Metropolitan Museum of Art, New York, NY",Houses|Flowers,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q506
