Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
1974.24,False,True,True,13875,,The American Wing,1974.0,Quilt,"Quilt, Presentation pattern",American,,,,,724,Designer,Designs attributed to,Mary Hergenroder Simon,1808–1877, ,"Hergenroder, Simon Mary",American,1808      ,1877      ,Female,,,ca. 1849,1846,1849,Cotton and silk velvet,106 1/4 x 103 3/4 in. (269.9 x 263.5 cm),"Sansbury-Mills Fund, 1974",Made in,Baltimore,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13875,https://www.wikidata.org/wiki/Q83559909,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506
1988.24.2,False,False,True,13876,,The American Wing,1988.0,Quilt,"Quilt, Oak Leaf pattern",American,,,,,,,,,,,,,,,,,,ca. 1860,1857,1860,Cotton,93 1/2 x 76 1/2 in. (237.5 x 194.3 cm),"Purchase, Mrs. Roger Brunschwig Gift, 1988",Possibly made in,Rhinebeck,Dutchess County,Dutchess County,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13876,,,"Metropolitan Museum of Art, New York, NY",,,
1988.134,False,False,True,13877,,The American Wing,1988.0,Quilt,"Quilt, Album pattern",American,,,,,425442554256427142724273427442757246686372454257425842594260426142624263426442654266426742684269427,Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker|Maker, | | | | | | | |Members of the| | | | | | | | | | | | | | | | ,Elizabeth Morrison|Margaret L. Brown|Ann Brown|Mary E. Doretee|Susan Amanda Turner|M. W. Conal|Mary E. Turner|Susanna Turner|Brown and Turner families|Brown family|Turner family|Rachel D. Taylor|M. A. Hook|Elizabeth D. Dobler|Jane L. Creamer|Helen Brown|Mary Turner|Francis Turner|Mary Ann O. Laughlen|Mary A. Dobler|M. A. H.|Frances Leivis|Susan I. Turner|Jane Brown|Agnes A. S. House, | | | | | | | | | | | | | | | | | | | | | | | | , | | | | | | | | | | | | | | | | | | | | | | | | ,"Morrison, Elizabeth|Brown, Margaret L.|Brown, Ann|Doretee, Mary E.|Turner, Susan Amanda|Conal, M. W.|Turner, Mary E.|Turner, Susanna|Brown and Turner families|Brown family|Turner family|Taylor, Rachel D.|Hook, M. A.|Dobler, Elizabeth D.|Creamer, Jane L.|Brown, Helen|Turner, Mary|Turner, Francis|Laughlen, Mary Ann O.|Dobler, Mary A.|M. A. H.|Leivis, Frances|Turner, Susan I.|Brown, Jane|House, Agnes A. S.", | | | | | | | | | | | | | | | | |British| | | | | | |American,          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          |          ,9999      |9999      |9999      |9999      |9999      |9999      |9999      |9999      |          |          |          |9999      |9999      |9999      |9999      |9999      |9999      |          |9999      |9999      |9999      |9999      |9999      |9999      |9999      ,Female|Female|Female|Female|Female||Female|Female||||||Female|Female|Female|Female|||Female|||Female|Female|,||||||||||||||||||||||||,||||||||||||||||||||||||,begun 1846,1846,1846,Cotton,83 3/8 x 85 in. (211.8 x 215.9 cm),"Bequest of Margaret Brown Potvin, 1987",Made in,Baltimore,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13877,,,"Metropolitan Museum of Art, New York, NY",Eagles|Flowers,http://vocab.getty.edu/page/aat/300250049|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q2092297|https://www.wikidata.org/wiki/Q506
23.80.75,True,True,True,13878,,The American Wing,1923.0,Quilt,Honeycomb Quilt,American,,,,,319,Maker, ,Elizabeth Van Horne Clarkson,1771–1852, ,"Clarkson, Elizabeth Van Horne",American,1771      ,1852      ,Female,http://vocab.getty.edu/page/ulan/500331502,https://www.wikidata.org/wiki/Q111529341,ca. 1830,1827,1833,Cotton,107 5/8 x 98 1/4 in. (273.4 x 249.6 cm),"Gift of Mr. and Mrs. William A. Moore, 1923",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13878,https://www.wikidata.org/wiki/Q83559911,,"Metropolitan Museum of Art, New York, NY",,,
47.39,False,False,False,13879,,The American Wing,1947.0,Quilt,"Quilt, Hexagon or mosaic pattern",American,,,,,319,Maker, ,Anne Record,born 1832, ,"Record, Anne",American,1832      ,1932      ,Female,,,begun 1864,1864,1864,Silk and silk velvet,87 x 75 1/2 in. (221 x 191.8 cm),"Gift of Mrs. Frederick H. Buzzee, 1947",Made in,New Bedford,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13879,,,"Metropolitan Museum of Art, New York, NY",,,
48.134.1,False,False,True,13880,,The American Wing,1948.0,Quilt,"Quilt, Star of Bethlehem pattern variation",American,,,,,,,,,,,,,,,,,,ca. 1840–50,1837,1850,Cotton,112 1/2 x 107 in. (285.8 x 271.8 cm),"Gift of Mr. and Mrs. Sidney Hosmer, 1948",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13880,,,"Metropolitan Museum of Art, New York, NY",,,
48.134.2,False,False,True,13881,,The American Wing,1948.0,Quilt,"Quilt, Flying Geese pattern",American,,,,,,,,,,,,,,,,,,ca. 1840–50,1837,1850,Cotton,112 1/2 x 114 5/8 in. (285.8 x 291.1 cm),"Gift of Mr. and Mrs. Sidney Hosmer, 1948",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13881,,,"Metropolitan Museum of Art, New York, NY",,,
53.58.1,False,False,True,13882,,The American Wing,1953.0,Quilt,Quilt (or decorative throw). Hexagon or Mosaic pattern,American,,,,,725,Maker,Possibly,Caroline Brooks Gould, , ,"Brooks, Gould Caroline",American,          ,          ,Female,,,ca. 1870,1867,1873,Silk,55 x 49 1/8 in. (139.7 x 124.8 cm),"Bequest of Carolyn Fiske MacGregor, in memory of her grandmother, Caroline Brooks Gould, 1953",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13882,,,"Metropolitan Museum of Art, New York, NY",,,
62.143,False,False,False,13883,,The American Wing,1962.0,Quilt,"Quilt, Crazy pattern",American,,,,,319,Maker, ,Aletta Whitehouse Davis,1830?–1925, ,"Davis, Aletta Whitehouse",American,1830      ,1925      ,,,,ca. 1885,1882,1885,"Silk, silk velvet, cotton, and chenille",74 3/4 x 73 1/2 in. (189.9 x 186.7 cm),"Gift of Reverend and Mrs. Karl Nielsen, 1962",Made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/13883,,,"Metropolitan Museum of Art, New York, NY",Butterflies|Flowers,http://vocab.getty.edu/page/aat/300417320|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q11946202|https://www.wikidata.org/wiki/Q506
62.144,False,False,True,13884,,The American Wing,1962.0,Quilt,"Quilt, Star of Bethlehem pattern variation",American,,,,,3198319,Maker|Maker, | ,Ellen Morton Littlejohn|Margaret Morton Bibb,1826–1899|ca. 1832–ca. 1900–1910, | ,"Morton, Littlejohn Ellen|Morton, Bibb Margaret",American| ,1826      |1829      ,1899      |1910      ,Female|Female,|,https://www.wikidata.org/wiki/Q29963777|https://www.wikidata.org/wiki/Q29963780,ca. 1837–50,1834,1850,Silk and cotton,88 1/4 x 87 1/8 in. (224.2 x 221.3 cm),"Gift of Roger Morton and Dr. Paul C. Morton, 1962",Made in,"Russelville, (""The Knob"")",Logan County,Logan County,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/13884,https://www.wikidata.org/wiki/Q29963763,,"Metropolitan Museum of Art, New York, NY",,,
