Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"68.165.8a, b",False,False,False,9573,774,The American Wing,1968.0,Vase,Vase,French,,,,,16485,Maker, ,Sèvres Manufactory,"French, 1740–present", ,Sèvres Manufactory,French,1740      ,9999      ,,http://vocab.getty.edu/page/ulan/500054661,https://www.wikidata.org/wiki/Q653307,ca. 1860,1857,1860,"Porcelain, gilt bronze",H. 23 3/8 in. (59.4 cm); Diam. 11 in. (27.9 cm),"Gift of Mrs. Douglas M. Moffat, 1968",Made in,,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/9573,https://www.wikidata.org/wiki/Q116393214,,"Metropolitan Museum of Art, New York, NY",,,
68.69.15,False,False,False,9574,737,The American Wing,1968.0,Vase,Vase,British (American market),,,,,2275128,Designer|Manufacturer,Designed by|Manufactured by,Marc-Louis Emanuel Solon|Minton and Company,1835–1913|1793–present, | ,"Solon, Marc-Louis Emanuel|Minton and Company ", |American,1835      |1793      ,1913      |2002      ,|,http://vocab.getty.edu/page/ulan/500113208|http://vocab.getty.edu/page/ulan/500276237,https://www.wikidata.org/wiki/Q6755318|https://www.wikidata.org/wiki/Q110280163,1870,1870,1870,Porcelain,16 1/4 x 9 in. (41.3 x 22.9 cm),"Gift of Mrs. D. Chester Noyes, 1968",Made in,Stoke-on-Trent,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/9574,https://www.wikidata.org/wiki/Q116241086,,"Metropolitan Museum of Art, New York, NY",Bow and Arrow|Children|Women, |http://vocab.getty.edu/page/aat/300025945|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q19827042|https://www.wikidata.org/wiki/Q7569|https://www.wikidata.org/wiki/Q467
68.69.16,False,False,False,9575,737,The American Wing,1968.0,Vase,Vase,British (American market),,,,,2275128,Designer|Manufacturer,Designed by|Manufactured by,Marc-Louis Emanuel Solon|Minton and Company,1835–1913|1793–present, | ,"Solon, Marc-Louis Emanuel|Minton and Company ", |American,1835      |1793      ,1913      |2002      ,|,http://vocab.getty.edu/page/ulan/500113208|http://vocab.getty.edu/page/ulan/500276237,https://www.wikidata.org/wiki/Q6755318|https://www.wikidata.org/wiki/Q110280163,1870,1870,1870,Porcelain,H. 16 1/4 in. (41.3 cm); Diam. 9 in. (22.9 cm),"Gift of Mrs. D. Chester Noyes, 1968",Made in,Stoke-on-Trent,Staffordshire,Staffordshire,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/9575,https://www.wikidata.org/wiki/Q116241072,,"Metropolitan Museum of Art, New York, NY",Bow and Arrow|Children|Women|Fishing, |http://vocab.getty.edu/page/aat/300025945|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300239470,https://www.wikidata.org/wiki/Q19827042|https://www.wikidata.org/wiki/Q7569|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q14373
1973.130.3,False,False,False,9576,774,The American Wing,1973.0,Vase,Vase,American,,,,,16254216254,Designer|Maker,Designed by| ,Louis C. Tiffany|Tiffany Glass and Decorating Company,"American, New York 1848–1933 New York|American, 1892–1902", | ,"Tiffany, Louis C.|Tiffany Glass and Decorating Company",American|American,1848      |1892      ,1933      |1902      ,|,http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512,https://www.wikidata.org/wiki/Q312950|,ca. 1900,1897,1903,Glass,H. 2 in. (5.1 cm),"Gift of Madame Lilliana Teruzzi, 1973",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9576,https://www.wikidata.org/wiki/Q116339878,,"Metropolitan Museum of Art, New York, NY",,,
1973.130.4,False,False,False,9577,774,The American Wing,1973.0,Vase,Vase,American,,,,,16254216254,Designer|Maker,Designed by| ,Louis C. Tiffany|Tiffany Glass and Decorating Company,"American, New York 1848–1933 New York|American, 1892–1902", | ,"Tiffany, Louis C.|Tiffany Glass and Decorating Company",American|American,1848      |1892      ,1933      |1902      ,|,http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512,https://www.wikidata.org/wiki/Q312950|,ca. 1900,1897,1903,Glass,Dimensions unavailable,"Gift of Madame Lilliana Teruzzi, 1973",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9577,https://www.wikidata.org/wiki/Q116339899,,"Metropolitan Museum of Art, New York, NY",,,
47.90.11,False,False,True,9578,736,The American Wing,1947.0,Vase,Vase,American,,,,,115,Maker, ,United States Pottery Company,1852–58, ,United States Pottery Company ,American,1852      ,1852      ,,,,1849–58,1849,1858,Parian porcelain,H. 9 5/8 in. (24.4 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9578,,,"Metropolitan Museum of Art, New York, NY",Grapes,http://vocab.getty.edu/page/aat/300379338,https://www.wikidata.org/wiki/Q10978
47.90.12,False,False,True,9579,736,The American Wing,1947.0,Vase,Vase,American,,,,,115,Maker, ,United States Pottery Company,1852–58, ,United States Pottery Company ,American,1852      ,1852      ,,,,1849–58,1849,1858,Parian porcelain,H. 9 3/4 in. (24.8 cm),"Gift of Dr. Charles W. Green, 1947",Made in,Bennington,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9579,,,"Metropolitan Museum of Art, New York, NY",Grapes,http://vocab.getty.edu/page/aat/300379338,https://www.wikidata.org/wiki/Q10978
1985.212.1,False,True,False,9580,745,The American Wing,1985.0,Vase,Vase,American,,,,,16276,Maker, ,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona", ,"Wright, Frank Lloyd",American,1867      ,1959      ,,http://vocab.getty.edu/page/ulan/500020307,https://www.wikidata.org/wiki/Q5604,1890–1900,1890,1900,Copper,29 1/8 x 4 1/8 x 4 1/8 in. (74 x 10.5 x 10.5 cm),"Gift of Charles L. and Jane D. Kaufmann, 1985",Made in,Chicago,,,United States,,,,,,,,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/9580,https://www.wikidata.org/wiki/Q83560124,,"Metropolitan Museum of Art, New York, NY",,,
1985.212.2,False,True,False,9581,745,The American Wing,1985.0,Vase,Vase,American,,,,,16276,Maker, ,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona", ,"Wright, Frank Lloyd",American,1867      ,1959      ,,http://vocab.getty.edu/page/ulan/500020307,https://www.wikidata.org/wiki/Q5604,1890–1900,1890,1900,Copper,29 1/8 x 4 1/8 x 4 1/8 in. (74 x 10.5 x 10.5 cm),"Gift of Charles L. and Jane D. Kaufmann, 1985",Made in,Chicago,,,United States,,,,,,,,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/9581,https://www.wikidata.org/wiki/Q83560126,,"Metropolitan Museum of Art, New York, NY",,,
30.49.2,False,False,True,9582,774,The American Wing,1930.0,Vase,Covered Vase,Chinese,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Porcelain,H. 13 in. (33 cm),"Gift of Mrs. W. R. Moore, in memory of Nana Louise Moore, 1930",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/9582,https://www.wikidata.org/wiki/Q116339889,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
30.49.3,False,False,True,9583,774,The American Wing,1930.0,Vase,Covered Vase,Chinese,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Porcelain,H. 13 in. (33 cm),"Gift of Mrs. W. R. Moore, in memory of Nana Louise Moore, 1930",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/9583,https://www.wikidata.org/wiki/Q116250596,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
30.49.4,False,False,True,9584,774,The American Wing,1930.0,Vase,Covered Vase,Chinese,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Porcelain,H. 13 in. (33 cm),"Gift of Mrs. W. R. Moore, in memory of Nana Louise Moore, 1930",Made in,,,,China,,,,,,,,,http://www.metmuseum.org/art/collection/search/9584,https://www.wikidata.org/wiki/Q116339866,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163
51.171.56,False,False,True,9585,774,The American Wing,1951.0,Vegetable dish,Vegetable Dish,American,,,,,,,,,,,,,,,,,,1830–40,1830,1840,Lacy pressed glass,8 1/2 x 10 1/4 in. (21.6 x 26 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,Midwest ,,,,,,,,http://www.metmuseum.org/art/collection/search/9585,https://www.wikidata.org/wiki/Q116339855,,"Metropolitan Museum of Art, New York, NY",,,
51.171.62,False,False,True,9586,774,The American Wing,1951.0,Vegetable dish,Vegetable Dish,American,,,,,,,,,,,,,,,,,,1840–50,1840,1850,Lacy pressed glass,5 5/8 x 7 1/2 in. (14.3 x 19.1 cm),"Gift of Mrs. Charles W. Green, in memory of Dr. Charles W. Green, 1951",Made in,,,,United States,Midwest ,,,,,,,,http://www.metmuseum.org/art/collection/search/9586,https://www.wikidata.org/wiki/Q116339634,,"Metropolitan Museum of Art, New York, NY",,,
41.84.13,False,False,False,9587,,The American Wing,1941.0,Pin,Veil Pin,"American, possibly",,,,,,,,,,,,,,,,,,ca. 1905,1902,1905,"Platinum, diamonds",7/16 x 1 1/16 in. (1.1 x 2.7 cm),"Gift of Susan Dwight Bliss, 1941",Possibly made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/9587,,,"Metropolitan Museum of Art, New York, NY",,,
