Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
33.85.9,False,False,False,6404,774,The American Wing,1933.0,Plate,Plate,Dutch,,,,,,,,,,,,,,,,,,1740–60,1740,1760,Earthenware,Diam. 8 7/8 in. (22.5 cm),"Rogers Fund, 1933",Made in,Delft,,,Netherlands,,,,,,,,,http://www.metmuseum.org/art/collection/search/6404,https://www.wikidata.org/wiki/Q116392512,,"Metropolitan Museum of Art, New York, NY",,,
33.85.10,False,False,False,6405,774,The American Wing,1933.0,Plate,Plate,Dutch,,,,,,,,,,,,,,,,,,1740–60,1740,1760,Earthenware,Diam. 8 7/8 in. (22.5 cm),"Rogers Fund, 1933",Made in,Delft,,,Netherlands,,,,,,,,,http://www.metmuseum.org/art/collection/search/6405,https://www.wikidata.org/wiki/Q116392513,,"Metropolitan Museum of Art, New York, NY",,,
33.85.11,False,False,False,6406,774,The American Wing,1933.0,Plate,Plate,Dutch,,,,,,,,,,,,,,,,,,1740–60,1740,1760,Earthenware,Diam. 8 7/8 in. (22.5 cm),"Rogers Fund, 1933",Made in,Delft,,,Netherlands,,,,,,,,,http://www.metmuseum.org/art/collection/search/6406,https://www.wikidata.org/wiki/Q116392515,,"Metropolitan Museum of Art, New York, NY",,,
33.85.12,False,False,False,6407,774,The American Wing,1933.0,Plate,Plate,Dutch,,,,,,,,,,,,,,,,,,1740–60,1740,1760,Earthenware,Diam. 8 7/8 in. (22.5 cm),"Rogers Fund, 1933",Made in,Delft,,,Netherlands,,,,,,,,,http://www.metmuseum.org/art/collection/search/6407,https://www.wikidata.org/wiki/Q116392516,,"Metropolitan Museum of Art, New York, NY",,,
46.140.226,False,False,True,6408,774,The American Wing,1946.0,Plate,Plate,British,,,,,,,,,,,,,,,,,,ca. 1885,1882,1885,Blown satin green with white opaque glass,Diam. 5 in. (12.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,West Midlands,West Midlands,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/6408,https://www.wikidata.org/wiki/Q116363822,,"Metropolitan Museum of Art, New York, NY",,,
46.140.227,False,False,True,6409,774,The American Wing,1946.0,Plate,Plate,British,,,,,,,,,,,,,,,,,,ca. 1885,1882,1885,Blown satin green with white opaque glass,Diam. 5 in. (12.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,West Midlands,West Midlands,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/6409,https://www.wikidata.org/wiki/Q116363821,,"Metropolitan Museum of Art, New York, NY",,,
46.140.228,False,False,True,6410,774,The American Wing,1946.0,Plate,Plate,British,,,,,,,,,,,,,,,,,,ca. 1885,1882,1885,Blown satin glass,Diam. 5 in. (12.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,West Midlands,West Midlands,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/6410,https://www.wikidata.org/wiki/Q116363808,,"Metropolitan Museum of Art, New York, NY",,,
46.140.229,False,False,True,6411,774,The American Wing,1946.0,Plate,Plate,British,,,,,,,,,,,,,,,,,,ca. 1885,1882,1885,Blown satin green and white opaque glass,Diam. 5 in. (12.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,West Midlands,West Midlands,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/6411,https://www.wikidata.org/wiki/Q116363817,,"Metropolitan Museum of Art, New York, NY",,,
46.140.230,False,False,True,6412,774,The American Wing,1946.0,Plate,Plate,British,,,,,,,,,,,,,,,,,,ca. 1885,1882,1885,Blown satin green with white opaque glass,Diam. 5 in. (12.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,West Midlands,West Midlands,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/6412,https://www.wikidata.org/wiki/Q116363785,,"Metropolitan Museum of Art, New York, NY",,,
46.140.231,False,False,True,6413,774,The American Wing,1946.0,Plate,Plate,British,,,,,,,,,,,,,,,,,,ca. 1885,1882,1885,Blown satin green with white opaque glass,Diam. 5 in. (12.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,West Midlands,West Midlands,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/6413,https://www.wikidata.org/wiki/Q116363761,,"Metropolitan Museum of Art, New York, NY",,,
