Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
07.125.5,False,False,False,14592,,The American Wing,1907.0,Medal,"Universal Exposition, Paris, 1900",American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1900,1900,1900,Bronze,2 1/4 x 1 1/8 in. (5.7 x 2.9 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14592,,,"Metropolitan Museum of Art, New York, NY",Women,http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q467
07.125.6,False,False,False,14593,,The American Wing,1907.0,Medal,Edward B. Fulde,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1900,1900,1900,Bronze,Diam. 3 1/2 in. (8.9 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14593,,,"Metropolitan Museum of Art, New York, NY",Portraits|Men|Profiles,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010
07.125.7,False,False,False,14594,,The American Wing,1907.0,Medal,J. Sanford Saltus,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1900,1900,1900,Copper and silver,2 5/8 x 2 1/4 in. (6.7 x 5.7 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14594,,,"Metropolitan Museum of Art, New York, NY",Men|Profiles|Leaves,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300011892,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q33971
07.125.8,False,False,False,14595,,The American Wing,1907.0,Medal,Mlle. C. at the Piano,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1900,1900,1900,Bronze,6 1/8 x 6 in. (15.6 x 15.2 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14595,,,"Metropolitan Museum of Art, New York, NY",Women|Pianos,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300042909,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q5994
07.125.9,False,False,False,14596,,The American Wing,1907.0,Medal,Mme. Ernest Raynaud,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1901,1901,1901,Bronze,Diam. 3 1/2 in. (8.9 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14596,,,"Metropolitan Museum of Art, New York, NY",Profiles|Women,http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q4382010|https://www.wikidata.org/wiki/Q467
07.125.10,False,False,False,14597,,The American Wing,1907.0,Medal,William Maxwell Evarts,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1901,1901,1901,Bronze,6 1/4 x 4 3/4 in. (15.9 x 12.1 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14597,,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
07.125.11a,False,False,False,14598,,The American Wing,1907.0,Medal,"Given by the State of Michigan to the Volunteers in the War with Spain and the Philippine Campaign, 1898–1900",American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1902,1902,1902,Copper and silver,1 3/4 x 1 3/8 in. (4.4 x 3.5 cm),Anonymous gift (through F. S. Wait) 1907,,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14598,,,"Metropolitan Museum of Art, New York, NY",,,
07.125.11b,False,False,False,14599,,The American Wing,1907.0,Medal,Given by the State of Michigan to the Volunteers in the War with Spain and the Philippine Campaign,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1902,1902,1902,Copper and silver,1 3/4 x 1 3/8 in. (4.4 x 3.5 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14599,,,"Metropolitan Museum of Art, New York, NY",Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467
07.125.12,False,False,False,14600,,The American Wing,1907.0,Medal,Lake George Regatta Association Award,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1902,1902,1902,Copper and silver,2 1/2 x 1 1/2 in. (6.4 x 3.8 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14600,,,"Metropolitan Museum of Art, New York, NY",Men|Profiles,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010
07.125.13,False,False,False,14601,,The American Wing,1907.0,Medal,The John Fritz Medal for Scientific and Industrial Achievement,American,,,,,16318,Artist, ,Victor David Brenner,"American (born Lithuania), Kaunas 1871–1924 New York", ,"Brenner, Victor David","American, born Lithuania",1871      ,1924      ,,http://vocab.getty.edu/page/ulan/500090981,https://www.wikidata.org/wiki/Q5762066,1902,1902,1902,Bronze and silver,Diam. 2 1/2 in. (6.4 cm),"Anonymous gift (through F. S. Wait), 1907",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/14601,,,"Metropolitan Museum of Art, New York, NY",Men|Profiles,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q4382010
